,actual,predict
0,-0.3043332,0.44930077
1,-0.3034401,0.44930077
2,-0.3025468,0.44930077
3,-0.3025468,0.47552443
4,-0.3025468,0.51573443
5,-0.3012064,0.54895115
6,-0.2991504,0.5716784
7,-0.29745126,0.59440565
8,-0.29628837,0.5734267
9,-0.2951252,0.55419564
10,-0.29619884,0.5472028
11,-0.29718298,0.8251748
12,-0.29754072,0.8076923
13,-0.28329748,0.75524473
14,-0.2841946,0.7045455
15,-0.28688484,0.6171329
16,-0.2894839,0.5297203
17,-0.29396164,0.47902107
18,-0.2984351,0.44755244
19,0.49440652,0.42832184
20,-1.3452377,0.26323467
21,-1.3453419,0.19411616
22,-1.3454447,0.12463146
23,-1.3452493,0.12022167
24,-1.3450524,0.14853053
25,-1.34504,0.18124919
26,-1.34512,0.22353129
27,-1.3452127,0.2661758
28,-1.3453325,0.16176371
29,-1.345453,0.05735164
30,-1.345157,0.022428086
31,-1.3448617,0.7816177
32,-1.344763,0.7683807
33,-1.3469119,0.7275749
34,-1.346875,0.68713146
35,-1.3467585,0.5455871
36,-1.3466444,0.40404278
37,-1.3462441,0.30330807
38,-1.3458431,0.22279505
39,0.49434143,0.17168956
40,-0.37060028,0.8621366
41,-0.37074775,0.8660569
42,-0.37089837,0.87030387
43,-0.37086135,0.85560274
44,-0.37082148,0.8317542
45,-0.37095982,0.8105192
46,-0.371184,0.7948384
47,-0.37138373,0.7794838
48,-0.37153107,0.7696829
49,-0.37167543,0.7602091
50,-0.37176758,0.75694203
51,-0.3718567,0.7082653
52,-0.3718874,0.7151258
53,-0.37234503,0.7366874
54,-0.37228054,0.7582488
55,-0.37207782,0.80463886
56,-0.37187517,0.85102916
57,-0.37143892,0.8729174
58,-0.37100285,0.8830447
59,0.4947514,0.88533163
60,-0.38435274,0.5747907
61,-0.38437462,0.56734467
62,-0.38439542,0.56043077
63,-0.3844238,0.5444753
64,-0.3844502,0.52546215
65,-0.3845111,0.5084431
66,-0.3845836,0.4926207
67,-0.3846485,0.47706413
68,-0.38470888,0.4646988
69,-0.3847682,0.44993997
70,-0.38481545,0.44435573
71,-0.38487172,0.8692994
72,-0.384893,0.8629172
73,-0.38327163,0.84004784
74,-0.383296,0.808403
75,-0.3833832,0.7602713
76,-0.38350403,0.69777966
77,-0.38368773,0.6517751
78,-0.38392615,0.6210611
79,0.4945194,0.59925556
80,0.20842882,0.17397808
81,0.20850489,0.19416751
82,0.20857899,0.21410768
83,0.20873697,0.23828517
84,0.20889303,0.26495516
85,0.20908223,0.28414756
86,0.20929065,0.28813565
87,0.20944034,0.29237294
88,0.20947142,0.24875377
89,0.20950447,0.20538382
90,0.20916416,0.1909272
91,0.20882474,0.5291625
92,0.20871161,0.49451643
93,0.2113498,0.39132607
94,0.21107979,0.28888333
95,0.21027578,0.22482552
96,0.20947726,0.16326024
97,0.20897691,0.1468096
98,0.20849513,0.15254237
99,0.49433613,0.16001992
