,actual,predict
0,-0.7239707,-1.8610741
1,-0.7594444,-1.802498
2,-1.5840099,-1.6384848
3,-1.5363073,-1.4686142
4,-1.397563,-0.94142926
5,-1.2488205,-0.41424435
6,-0.7747774,-0.17408232
7,-0.32599363,-0.08621816
8,-0.090544045,-0.039357282
9,-0.012796827,-0.074502945
10,0.02391062,-0.10964861
11,-0.0037331656,-0.1682247
12,-0.032687023,-0.2209432
13,-0.085093394,-0.27951932
14,-0.13488823,-0.3380954
15,-0.19873855,-0.40838674
16,-0.26126918,-0.5138237
17,-0.321396,-0.6134031
18,-0.40271944,-0.7305553
19,0.36617976,-0.8477075
20,1.4641823,-0.7620231
21,1.4669876,-0.74543023
22,-0.61859494,-0.6956516
23,-0.604003,-0.64402926
24,-0.5593827,0.46400645
25,-0.511678,1.5720422
26,0.4359122,1.9075872
27,1.2691941,1.8541212
28,1.5250744,1.822779
29,1.4851987,1.8301537
30,1.4613758,1.8393719
31,1.4669876,1.833841
32,1.4739985,1.8264663
33,1.4697924,1.8246228
34,1.4641823,1.8246228
35,1.462779,1.8209354
36,1.462779,1.8043425
37,1.4599724,1.7895933
38,1.447336,1.8061862
39,0.38046655,1.8209354
40,0.63032,1.5078139
41,0.6390622,1.513748
42,1.2196043,1.5335286
43,1.2241924,1.5533091
44,1.2394757,1.2111057
45,1.254745,0.8689024
46,0.9907637,0.6928556
47,0.73183817,0.599887
48,0.5985803,0.54450154
49,0.53116125,0.560326
50,0.49195552,0.57812846
51,0.50316256,0.5860407
52,0.5157494,0.5939529
53,0.52133685,0.5939529
54,0.5269277,0.5880187
55,0.5269277,0.5939529
56,0.5227371,0.6216456
57,0.5269277,0.64933836
58,0.54682994,0.6790092
59,0.3797236,0.70670193
60,0.23429382,0.41803378
61,0.2260885,0.4122663
62,0.40542346,0.39604536
63,0.40157387,0.38126624
64,0.3907165,0.38811508
65,0.38072133,0.39280117
66,0.38536498,0.39580503
67,0.38852984,0.39796785
68,0.3905546,0.39688644
69,0.39201206,0.39015773
70,0.3912834,0.38366935
71,0.38674545,0.37525848
72,0.38235143,0.36684757
73,0.37664548,0.35122737
74,0.37093768,0.3326033
75,0.36028695,0.31073502
76,0.34743762,0.2810566
77,0.33122802,0.25197902
78,0.30815768,0.22386265
79,0.3794552,0.19538583
80,1.4699998,-1.0258405
81,1.4585457,-0.99143505
82,-0.8477475,-0.88821864
83,-0.8181909,-0.78285193
84,-0.7286542,-0.2689204
85,-0.63678527,0.24501117
86,-0.18659323,0.6944325
87,0.27957928,1.1115987
88,0.59973055,1.4190974
89,0.9158228,1.5094118
90,1.1508996,1.5997261
91,1.2208399,1.62338
92,1.2905262,1.6470337
93,1.3087325,1.7179949
94,1.3269196,1.8190609
95,1.3813624,1.8986236
96,1.4585457,1.9416304
97,1.5184608,1.9910883
98,1.5501573,1.9480814
99,0.38047314,1.9136759
