,actual,predict
0,0.037849817,-0.19044411
1,-0.07960334,-0.2767581
2,-0.19174254,-0.36307207
3,-0.2618506,-0.39353582
4,-0.33154073,-2.5869265
5,-0.35604325,-2.5006123
6,-1.9766171,-2.2365932
7,-1.9192396,-1.9725739
8,-1.7401093,-1.2414438
9,-1.5556676,-0.5153909
10,-1.0187559,-0.13967119
11,-0.4536414,0.06342053
12,-0.15032765,0.19543014
13,0.016784035,0.20558473
14,0.1267643,0.21066202
15,0.1352602,0.21573931
16,0.13950986,0.2258939
17,0.14376003,0.22081661
18,0.15226367,0.21066202
19,-0.19251174,0.18019827
20,0.907064,1.0235345
21,0.8778142,1.0797267
22,0.8485589,1.1359189
23,0.8984601,1.1552955
24,0.94837433,-1.0923924
25,0.9655599,-1.0943301
26,-0.904931,-1.1001431
27,-0.90641844,-1.1040183
28,-0.9108797,-0.35995618
29,-0.91385263,0.38410604
30,-0.3290313,0.7057579
31,0.2856455,0.814267
32,0.566726,0.8995241
33,0.6627732,0.93246436
34,0.7383835,0.9654046
35,0.76763546,0.9964072
36,0.79690707,1.0274098
37,0.8244533,1.0584124
38,0.8520033,1.0913527
39,-0.16909337,1.1204176
40,-1.0528786,-1.1895587
41,-1.0157496,-1.1235278
42,-0.9792849,-1.0574968
43,-0.9288127,-1.0361965
44,-0.8781011,-0.48025852
45,-0.8616894,-0.5185991
46,-0.42557344,-0.6325557
47,-0.45620063,-0.74544734
48,-0.54672414,-0.9595154
49,-0.63563126,-1.1735835
50,-0.80240357,-1.2460045
51,-0.9670984,-1.2481345
52,-1.0222179,-1.2406794
53,-1.0238342,-1.214054
54,-1.0181756,-1.1863637
55,-0.99793965,-1.1948838
56,-0.976849,-1.203404
57,-0.9833434,-1.2374843
58,-0.9898336,-1.28541
59,-0.21241671,-1.3173605
60,1.8552996,2.3094637
61,1.9049481,2.4171324
62,1.9640181,2.5384607
63,2.0515072,2.5826533
64,2.1491008,0.6598806
65,2.1843865,0.7755844
66,0.52610517,1.0969839
67,0.6285193,1.3830295
68,0.9137865,1.5790832
69,1.1673971,1.715678
70,1.3408675,1.7646915
71,1.4604117,1.781565
72,1.5027226,1.8048663
73,1.5172554,1.8426309
74,1.5373074,1.8811988
75,1.5697625,1.9551207
76,1.602852,2.0314531
77,1.6661141,2.1101959
78,1.7311839,2.1945634
79,-0.1304281,2.2773237
80,1.1215869,0.7862754
81,0.8792868,0.6265917
82,0.63798285,0.46822774
83,0.49669912,0.41675943
84,0.3577642,0.2003287
85,0.31355357,0.24255909
86,0.13086215,0.37848815
87,0.16623032,0.5249748
88,0.28085333,1.077929
89,0.40724578,1.6335225
90,0.89686376,1.9198974
91,1.3887445,2.0703433
92,1.6359955,2.1574433
93,1.7641984,2.1204917
94,1.8376601,2.0822206
95,1.8065678,2.0175552
96,1.774262,1.9528899
97,1.7193695,1.8512731
98,1.6642076,1.7338197
99,-0.16147187,1.5873331
