,0,0
0,0.0,0.041404232
1,0.0,0.041404232
2,0.0,0.041404232
3,0.0,0.041404232
4,0.0,0.041404232
5,0.0,0.041404232
6,0.0,0.041404232
7,0.019553073,0.041404232
8,0.0,0.041404232
9,0.0,0.04399083
10,0.0,0.041404232
11,0.0,0.041404232
12,0.0,0.041404232
13,,0.041404232
14,0.0,0.041404232
15,0.002793296,0.041957423
16,0.0,0.041404232
17,,0.041773878
18,0.0,0.041404232
19,0.0,0.042304255
20,0.0,0.041404232
21,0.0,0.041404232
22,0.0,0.041404232
23,0.0,0.041404232
24,0.0,0.041404232
25,0.0,0.041404232
26,0.0,0.041404232
27,0.0,0.041404232
28,,0.041404232
29,,0.047714517
30,,0.08817992
31,0.0,0.041404232
32,0.0,0.13076214
33,,0.041404232
34,,0.041404232
35,0.0,0.08817992
36,0.0,0.08817992
37,0.0,0.041404232
38,0.0,0.041404232
39,0.0,0.041404232
40,0.0,0.041404232
41,0.0,0.041404232
42,0.0,0.041404232
43,0.0,0.041404232
44,0.0,0.041404232
45,0.0,0.041404232
46,0.0,0.041404232
47,,0.041404232
48,,0.041404232
49,0.0,0.08817992
50,0.0,0.08817992
51,0.0,0.041404232
52,0.0,0.041404232
53,0.0,0.041404232
54,0.0,0.041404232
55,0.0,0.041404232
56,0.0,0.041404232
57,0.0,0.041404232
58,0.0,0.041404232
59,0.0,0.047714517
60,,0.041404232
61,0.0,0.041404232
62,0.0,0.08817992
63,0.0,0.041404232
64,0.0,0.041404232
65,0.0,0.041404232
66,0.0,0.041404232
67,0.0,0.041404232
68,0.0,0.041404232
69,0.0,0.041404232
70,0.0,0.041404232
71,0.0,0.041404232
72,0.0,0.041404232
73,0.0,0.041404232
74,0.0,0.041404232
75,0.0,0.041404232
76,0.0,0.041404232
77,0.0,0.041404232
78,,0.041404232
79,,0.041404232
80,0.0,0.08817992
81,0.0,0.08817992
82,0.0,0.041404232
83,0.0,0.041404232
84,0.0,0.041404232
85,0.0,0.041404232
86,0.0,0.041404232
87,0.0,0.041404232
88,0.0,0.041404232
89,0.0,0.047714517
90,-0.028571427,0.00933469
91,-0.05714287,0.017189343
92,-0.11428572,0.03744842
93,-0.05714287,0.033399265
94,-0.11428572,0.0252993
95,-0.11428572,0.033399265
96,-0.085714296,0.0252993
97,-0.22857144,0.0252993
98,,0.029346783
99,,0.009072784
100,-0.11428572,0.028350152
101,-0.14285715,0.00933469
102,-0.11428572,0.0252993
103,-0.20000002,0.021244064
104,-0.14285715,0.0252993
105,0.0,0.013132557
106,-0.14285715,0.021244064
107,-0.085714296,0.041404232
108,-0.11428572,0.021244064
109,-0.17142859,0.029346783
110,-0.14285715,0.0252993
111,0.057142854,0.017189343
112,-0.17142859,0.021244064
113,,0.048961394
114,-0.17142859,0.017189343
115,-0.20000002,0.046844497
116,,0.017189343
117,0.028571427,0.013132557
118,-0.05714287,0.016948413
119,,0.047714517
120,-0.15624997,0.014907814
121,-0.31249997,0.006028397
122,-0.18749997,0.019342888
123,,-0.002847609
124,-0.15624997,0.014907814
125,-0.24999997,-0.003092697
126,-0.15624997,0.019342888
127,-0.15624997,0.006028397
128,-0.18749997,0.019342888
129,-0.28124997,0.019342888
130,-0.31249997,0.014907814
131,-0.37499997,0.001589383
132,-0.18749997,-0.002847609
133,,-0.011718583
134,-0.21874999,0.014907814
135,-0.06249997,-0.011413935
136,-0.24999997,0.010468276
137,-0.21874999,0.032639123
138,-0.21874999,0.006028397
139,-0.24999997,0.010468276
140,-0.31249997,0.010468276
141,-0.34374997,0.006028397
142,-0.31249997,-0.002847609
143,-0.24999997,-0.007283465
144,-0.03124997,-0.002847609
145,-0.24999997,0.006028397
146,,0.03706924
147,-0.18749997,0.006028397
148,-0.28124997,0.034328345
149,-0.28124997,0.047714517
