,actual,predict
0,0.65175587,0.71474975
1,0.65175587,0.805975
2,0.51573503,0.71474975
3,0.39375585,0.805975
4,0.28054178,0.44107404
5,0.18029645,0.71474975
6,0.095279776,0.71474975
7,0.02388759,-2.1132329
8,-0.03555309,-1.2009803
9,-0.084683485,-0.92730457
10,-0.12503563,-0.28872788
11,-0.15800354,-1.7483318
12,-0.18481907,-2.204458
13,-0.2065506,-1.6571065
14,-0.224109,-1.839557
15,-0.23826028,-1.6571065
16,-0.24964292,-2.0220075
17,-0.25878388,-1.109755
18,-0.26611504,-0.28872788
19,-0.2719886,-0.015052165
20,-0.27669042,-0.47117838
21,-0.28045174,-0.19750264
22,-0.28345907,0.076173075
23,-0.2858625,-0.015052165
24,-0.2877826,-0.6536289
25,-0.2893162,-1.839557
26,-0.29054078,-2.0220075
27,-0.29151848,-2.1132329
28,-0.2922989,-1.2922056
29,-0.29292187,-0.47117838
