,actual,predict
0,0.9965335,0.99274117
1,0.9965335,0.99488586
2,0.99653935,0.99241126
3,0.9965308,0.99257624
4,0.9965408,0.99257624
5,0.99654007,0.9934011
6,0.99654007,0.9917514
7,0.99653673,0.9914214
8,0.9965434,0.9917514
9,0.99654484,0.9919163
10,0.9965434,0.993731
11,0.9965427,0.9942259
12,0.9965354,0.99274117
13,0.9965335,0.9952158
14,0.99653935,0.99538076
15,0.99652946,0.99571073
16,0.99652886,0.99538076
17,0.99652755,0.993731
18,0.99652886,0.99257624
19,0.9965242,0.99257624
20,0.9965328,0.9939
21,0.9965321,0.99653786
22,0.9965348,0.996373
23,0.9965242,0.9943946
24,0.9965248,0.9935703
25,0.9965328,0.9935703
26,0.99653614,0.9939
27,0.99653614,0.9922514
28,0.9965348,0.9920865
29,0.9965414,0.99192166
30,0.9965421,0.9943946
31,0.9965427,0.9948892
32,0.9965328,0.99554867
33,0.9965308,0.99604326
34,0.99652815,0.99620813
35,0.99652624,0.996373
36,0.9965255,0.99670273
37,0.9965248,0.9932406
38,0.9965234,0.992746
39,0.9965242,0.99340546
