,actual,predict
0,0.70660084,0.5
1,0.66238743,0.4821429
2,0.4964861,0.2857143
3,0.4964861,0.25000003
4,0.539786,0.25000003
5,0.5920979,0.4107143
6,0.66238743,0.39285716
7,0.72435045,0.3571429
8,0.7332375,0.3571429
9,0.7421336,0.4107143
10,0.5137741,0.53571427
11,0.5833564,0.30357143
12,0.57462096,0.3392857
13,0.68888724,0.19642857
14,0.67121124,0.17857143
15,0.67121124,0.17857143
16,0.7421336,0.17857143
17,0.7599529,0.19642857
18,0.7421336,0.23214284
19,0.73301744,0.44642857
20,0.73113614,0.5454545
21,0.6950023,0.5636364
22,0.49020997,0.36363637
23,0.53426015,0.27272725
24,0.55195844,0.29090905
25,0.5874874,0.36363637
26,0.71305144,0.27272725
27,0.73113614,0.4545455
28,0.72208977,0.5090909
29,0.6950023,0.6363636
30,0.55195844,0.4909091
31,0.6500451,0.34545457
32,0.6053091,0.6
33,0.6053091,0.27272725
34,0.614236,0.27272725
35,0.71305144,0.5818182
36,0.71305144,0.41818178
37,0.7674152,0.36363637
38,0.7583314,0.4909091
39,0.6990294,0.6
