,actual,predict
0,0.45316255,0.33333334
1,0.4385716,0.4385965
2,0.43425405,0.50877196
3,0.45894727,0.2982456
4,0.48639,0.2631579
5,0.43316776,0.47368422
6,0.4347207,0.5964912
7,0.4715848,0.8245614
8,0.53288215,0.7368421
9,0.7170064,0.6666667
10,0.6353962,0.71929824
11,0.5798163,0.68421054
12,0.6206915,0.6666667
13,0.5929013,0.6315789
14,0.5798163,0.5964912
15,0.55526763,0.6315789
16,0.53288215,0.5614035
17,0.55526763,0.5964912
18,0.51266086,0.3859649
19,0.47357497,0.2631579
20,0.44135842,0.5263158
21,0.43684065,0.49122807
22,0.49460542,0.40350878
23,0.47871646,0.31578946
24,0.44847813,0.40350878
25,0.43329552,0.5964912
26,0.44847813,0.6315789
27,0.53288215,0.64912283
28,0.55526763,0.68421054
29,0.56727177,0.4385965
30,0.5929013,0.6315789
31,0.45894727,0.6315789
32,0.55526763,0.4385965
33,0.55526763,0.45614034
34,0.45894727,0.49122807
35,0.464995,0.49122807
36,0.47871646,0.64912283
37,0.47871646,0.61403507
38,0.56727177,0.5263158
39,0.47025347,0.31578946
