,actual,predict
0,0.8331259,0.90909094
1,0.81909364,0.9818182
2,0.81909364,0.96363634
3,0.8738429,0.90909094
4,0.8607182,0.92727274
5,0.81909364,0.90909094
6,0.8331259,0.90909094
7,0.81909364,0.90909094
8,0.81909364,0.90909094
9,0.81909364,0.92727274
10,0.81909364,0.90909094
11,0.8331259,0.92727274
12,0.81909364,0.92727274
13,0.8331259,0.94545454
14,0.8331259,0.90909094
15,0.84698504,0.8727273
16,0.81909364,0.8545455
17,0.78540355,0.8727273
18,0.7654466,0.90909094
19,0.71998566,0.90909094
20,0.85465664,0.9
21,0.85465664,0.93333334
22,0.8116929,0.9444444
23,0.83774394,0.96666664
24,0.8462116,1.0
25,0.86297506,0.96666664
26,0.88653463,1.0
27,0.86297506,0.98888886
28,0.88653463,0.98888886
29,0.8788232,0.98888886
30,0.8788232,0.9777778
31,0.8788232,0.9777778
32,0.87097317,0.98888886
33,0.87097317,0.98888886
34,0.8788232,0.95555556
35,0.8788232,0.8888889
36,0.85465664,0.93333334
37,0.80232996,0.95555556
38,0.83774394,0.9777778
39,0.46358615,0.9777778
