,actual,predict
0,-0.23922378,-2.7647302
1,-0.25991905,-1.9403645
2,-0.65855926,-1.2991911
3,-0.60100436,-0.10844073
4,-0.42324436,-1.9403645
5,-0.28055748,-0.3832293
6,-0.008342713,-1.6655759
7,-0.42324436,-1.3907874
8,-0.071836665,-0.5664216
9,-0.3625034,-0.6580178
10,-0.30114007,-0.3832293
11,-0.11395115,0.16634783
12,-0.134947,0.074751645
13,-0.071836665,-0.10844073
14,0.055556413,-0.10844073
15,0.034385726,-0.10844073
16,-0.008342713,0.16634783
17,-0.008342713,0.25794402
18,-0.008342713,-0.20003691
19,0.055556413,-0.2916331
20,0.07659135,-0.5664216
21,-0.02958,-0.016844539
22,-0.050729208,-1.3907874
23,-0.11395115,-1.207595
24,0.013028442,-0.5664216
25,-0.30114007,-0.93280643
26,-0.25991905,-0.6580178
27,-0.11395115,-1.1159987
28,-0.19766618,-1.5739797
29,-0.134947,-1.6655759
