,actual,predict
0,0.5182868,0.6481482
1,0.52782077,0.537037
2,0.6524564,0.57407415
3,0.59477395,0.6851852
4,0.6139716,0.7222222
5,0.67174286,0.6481482
6,0.691058,0.40740746
7,0.6524564,0.6481482
8,0.52782077,0.7407408
9,0.6524564,0.48148155
10,0.70072633,0.5555556
11,0.56603473,0.61111116
12,0.604369,0.57407415
13,0.6331992,0.5555556
14,0.6139716,0.44444448
15,0.604369,0.44444448
16,0.5469124,0.5
17,0.5469124,0.6481482
18,0.57560676,0.7222222
19,0.64968634,0.66666675
20,0.56603473,0.66666675
21,0.56603473,0.5555556
22,0.66209596,0.70370376
23,0.604369,0.79629636
24,0.68139684,0.7407408
25,0.72977334,0.70370376
26,0.70072633,0.48148155
27,0.68139684,0.7222222
28,0.56603473,0.7407408
29,0.691058,0.5555556
30,0.70072633,0.6296296
31,0.604369,0.5925926
32,0.6428241,0.6296296
33,0.62358165,0.7222222
34,0.6428241,0.6296296
35,0.691058,0.6296296
36,0.6428241,0.70370376
37,0.6428241,0.7407408
38,0.68139684,0.70370376
39,0.6571314,0.70370376
