,actual,predict
0,-0.6828284,-0.76375735
1,-1.3010347,-0.8508319
2,-1.1862011,-0.6766828
3,-0.7515966,0.28113773
4,-0.8185739,0.3682123
5,-0.6828284,0.3682123
6,0.18952647,-1.0249811
7,0.27878052,-1.4603541
8,0.27878052,-0.76375735
9,-0.94711894,0.19406314
10,-1.2442962,0.45528692
11,-0.7515966,0.10698855
12,0.10171092,0.3682123
13,0.36960104,0.3682123
14,0.015031963,0.5423615
15,0.27878052,0.10698855
16,0.27878052,-0.3283844
17,0.4619457,-0.6766828
18,0.015031963,-0.15423521
19,-0.39009118,0.97773445
20,-0.6828284,0.71651065
21,-0.23328114,0.19406314
22,0.90542203,0.3682123
23,0.65103596,0.6294361
24,0.10171092,0.19406314
25,0.27878052,-0.41545898
26,0.5557893,-0.06716063
27,0.10171092,0.019913958
28,-0.465899,0.19406314
29,-0.15230547,0.3682123
