,actual,predict
0,0.59351987,1.1930693
1,0.672591,0.74585843
2,0.52817005,0.8353006
3,0.39911678,0.9247428
4,0.28399616,1.014185
5,0.18174314,1.1036272
6,0.092037305,1.1036272
7,0.014205875,1.014185
8,-0.052666996,0.9247428
9,-0.10967206,1.014185
10,-0.15792987,1.1036272
11,-0.19848965,0.8353006
12,-0.23193754,0.74585843
13,-0.25888014,0.74585843
14,-0.28039438,0.74585843
15,-0.29745466,1.014185
16,-0.31093645,1.1036272
17,-0.32155895,1.3719537
18,-0.32991484,0.9247428
19,-0.33647978,1.2825116
20,-0.34163123,0.65641624
21,-0.34566993,0.65641624
22,-0.3488345,0.74585843
23,-0.3513132,0.65641624
24,-0.35325348,0.47753185
25,-0.35477176,-0.32744786
26,-0.35595942,-0.32744786
27,-0.3568883,0.030320903
28,-0.35761455,0.29864746
29,-0.35818234,0.65641624
