,actual,predict
0,0.99259704,0.995633
1,0.99259835,0.995751
2,0.9926021,0.99586904
3,0.992602,0.99598706
4,0.9926017,0.99716735
5,0.99260134,0.99811155
6,0.9925986,0.9978755
7,0.99259645,0.9982296
8,0.99259704,0.9982296
9,0.9925962,0.9987017
10,0.9925962,0.9989378
11,0.9925951,0.9987017
12,0.9925946,0.9985837
13,0.9925951,0.9985837
14,0.9925954,0.9974034
15,0.9925954,0.99704933
16,0.992598,0.99704933
17,0.99259895,0.99716735
18,0.99259895,0.9976395
19,0.9926093,0.9966952
20,0.9926005,0.9957594
21,0.9925981,0.99552387
22,0.9926019,0.996584
23,0.9926023,0.996584
24,0.9926,0.99681956
25,0.9926,0.99681956
26,0.9925994,0.99717295
27,0.9925994,0.99740857
28,0.9925986,0.99729073
29,0.9925981,0.99752635
30,0.99259835,0.9976441
31,0.99259776,0.9977619
32,0.9925975,0.9976441
33,0.9925972,0.9982331
34,0.9925975,0.99787974
35,0.99259615,0.9964662
36,0.9925969,0.99681956
37,0.99260014,0.9977619
38,0.9925994,0.9981153
39,0.9926092,0.9970552
