,actual,predict
0,0.66285586,0.82456136
1,0.69340044,0.877193
2,0.72590387,0.78947365
3,0.7783279,0.80701756
4,0.69340044,0.80701756
5,0.7094075,0.80701756
6,0.7094075,0.877193
7,0.7094075,0.84210527
8,0.7783279,0.84210527
9,0.74288964,0.75438595
10,0.74288964,0.78947365
11,0.66285586,0.78947365
12,0.69340044,0.73684204
13,0.69340044,0.77192974
14,0.6483185,0.75438595
15,0.6778832,0.75438595
16,0.66285586,0.75438595
17,0.66285586,0.85964906
18,0.66285586,0.82456136
19,0.589655,0.78947365
20,0.6953746,0.75
21,0.65917563,0.75
22,0.65917563,0.7708334
23,0.65917563,0.79166675
24,0.67692965,0.8125
25,0.6953746,0.79166675
26,0.71451,0.7708334
27,0.6953746,0.79166675
28,0.67692965,0.7708334
29,0.6953746,0.79166675
30,0.67692965,0.85416675
31,0.6953746,0.85416675
32,0.75485104,0.7708334
33,0.75485104,0.8125
34,0.67692965,0.8125
35,0.71451,0.75
36,0.71451,0.8125
37,0.65917563,0.8125
38,0.71451,0.79166675
39,0.49920392,0.79166675
