,0,0
0,,0.34947285
1,0.111105196,0.31986707
2,,0.36869597
3,,0.3188341
4,0.16163902,0.38266537
5,0.15940253,0.34644377
6,0.17718787,0.3368743
7,0.19465373,0.3360736
8,0.21483532,0.34244487
9,0.20700763,0.3487136
10,,0.35597414
11,0.110492826,0.35315588
12,,0.3734202
13,0.09947017,0.31861618
14,0.10804334,0.3860993
15,0.10908171,0.31469893
16,,0.31774464
17,0.10170665,0.31811407
18,0.076093614,0.3456528
19,0.18674618,0.31549236
20,0.61647004,0.30643
21,0.9473894,0.34587377
22,,0.50441337
23,0.15197422,0.63126105
24,0.16669773,0.48130128
25,0.12931654,0.33341557
26,,0.33868626
27,,0.32532248
28,0.10596661,0.3608578
29,0.10830959,0.35115454
30,0.10934796,0.31700596
31,0.1161639,0.31783938
32,0.12857103,0.31820878
33,0.124044836,0.32063496
34,,0.32505658
35,,0.32344273
36,0.14736815,0.35096148
37,0.15530232,0.34978977
38,0.16557948,0.33176845
39,0.18986128,0.33460623
40,0.193003,0.33828562
41,0.19673048,0.34699216
42,0.2062089,0.34812054
43,0.22226363,0.34945986
44,0.20993635,0.35286847
45,,0.3586512
46,0.21696529,0.35421
47,,0.37536547
48,0.18560131,0.35674146
49,0.17330067,0.38751337
50,0.15674005,0.34546283
51,0.14587715,0.34105152
52,0.14976437,0.3351207
53,0.14385366,0.3312355
54,,0.3326252
55,,0.33051237
56,,0.35645667
57,,0.35492262
58,0.14971112,0.37377086
59,0.14183018,0.37265614
60,0.14145744,0.33260617
61,0.14587715,0.3297894
62,0.1507761,0.32965624
63,0.14577064,0.3312355
64,,0.33298704
65,0.1523736,0.33119744
66,,0.3567194
67,,0.33355844
68,0.1526931,0.37396178
69,0.15061636,0.35713425
70,,0.33367273
71,,0.33292994
72,,0.35721722
73,0.1414042,0.3566779
74,0.14587715,0.37432352
75,0.14348091,0.32963723
76,0.14348091,0.3312355
77,0.14092495,0.3303792
78,0.14188343,0.3303792
79,0.14060543,0.32946602
80,0.14305492,0.32980838
81,,0.3293519
82,0.14459915,0.33022696
83,,0.35408005
84,0.18602732,0.33077875
85,,0.37204388
86,,0.34561577
87,,0.38509887
