,0,0
258,0.6751525,0.62916017
259,0.75578356,0.6070294
260,0.75578356,0.566672
261,0.75578356,0.62916017
262,0.78337044,0.62916017
263,0.75578356,0.62916017
264,0.75578356,0.6518833
265,0.7280999,0.62916017
266,0.70273936,0.62916017
267,0.7280999,0.6070294
268,0.78337044,0.58737177
269,,0.6070294
270,0.7280999,0.6518833
271,0.78337044,0.5577211
272,0.808731,0.6070294
273,0.78337044,0.6518833
274,,0.67333835
275,,0.6518833
276,0.78337044,0.59561473
277,,0.5833231
278,,0.6518833
279,0.7280999,0.5438766
280,0.7280999,0.5833231
281,0.7280999,0.6070294
282,,0.6070294
283,0.70273936,0.6070294
284,0.70273936,0.5577211
285,,0.58737177
286,0.808731,0.58737177
287,0.78337044,0.5462987
288,0.75578356,0.67333835
289,0.7280999,0.6518833
290,0.808731,0.62916017
291,0.78337044,0.6070294
292,,0.67333835
293,0.70273936,0.6518833
294,0.75578356,0.59561473
295,0.78337044,0.58737177
296,0.808731,0.62916017
297,0.808731,0.6518833
298,0.78337044,0.67333835
299,0.8364147,0.34183508
300,0.12924121,0.2555244
301,0.19509561,0.2555244
302,0.19509561,0.2555244
303,0.19509561,0.28407103
304,0.22532387,0.28407103
305,0.22532387,0.28407103
306,0.2583282,0.29583412
307,,0.29583412
308,0.19509561,0.30625716
309,,0.30710605
310,0.22532387,0.28407103
311,0.22532387,0.31720996
312,0.22532387,0.29583412
313,0.2583282,0.29583412
314,0.2913325,0.29583412
315,0.19509561,0.30625716
316,0.22532387,0.318764
317,0.19509561,0.28407103
318,0.19509561,0.29583412
319,0.19509561,0.28407103
320,0.2583282,0.28407103
321,,0.28407103
322,0.22532387,0.30625716
323,0.2583282,0.29965454
324,0.19509561,0.29583412
325,0.2583282,0.30625716
326,0.19509561,0.28407103
327,0.19509561,0.30625716
328,0.19509561,0.28407103
329,,0.28407103
330,0.2583282,0.28407103
331,0.22532387,0.29965454
332,0.19509561,0.30625716
333,0.22532387,0.29583412
334,0.22532387,0.28407103
335,,0.29583412
336,0.22532387,0.29583412
337,0.2583282,0.30710605
338,0.19509561,0.29583412
339,0.2583282,0.30625716
340,0.2583282,0.28407103
341,0.2913325,0.30625716
342,0.2583282,0.30625716
343,,0.318764
344,0.22532387,0.30625716
345,0.1620913,0.32714263
346,0.1620913,0.29583412
347,0.19509561,0.2690727
348,0.19509561,0.2690727
349,0.19509561,0.28407103
350,0.19509561,0.28407103
351,0.22532387,0.28407103
352,0.19509561,0.28407103
353,0.1620913,0.29583412
354,0.1620913,0.28407103
355,0.19509561,0.2690727
356,,0.2690727
357,,0.28407103
358,,0.29274082
359,0.2583282,0.29965454
360,0.2913325,0.30418643
361,0.22532387,0.30625716
362,0.2583282,0.318764
363,,0.29583412
364,0.2583282,0.30625716
365,0.19509561,0.30710605
366,0.2583282,0.30625716
367,0.22532387,0.28407103
368,0.1620913,0.30625716
369,0.22532387,0.29583412
370,0.22532387,0.2690727
371,0.19509561,0.29583412
372,0.19509561,0.29583412
373,0.22532387,0.28407103
374,0.22532387,0.28407103
375,0.19509561,0.29583412
376,0.2583282,0.29583412
377,0.2913325,0.28407103
378,0.2913325,0.30625716
379,0.22532387,0.318764
380,0.22532387,0.318764
381,0.19509561,0.29583412
382,0.1620913,0.29583412
383,,0.28407103
384,,0.2690727
385,0.19509561,0.29965454
386,0.2583282,0.29274082
387,0.2583282,0.28407103
388,,0.30625716
389,0.2913325,0.30625716
390,0.2583282,0.3164702
391,,0.318764
392,,0.30625716
393,0.22532387,0.32714263
394,0.2583282,0.3164702
395,0.2583282,0.29583412
396,0.22532387,0.30625716
397,0.22532387,0.30625716
398,,0.29583412
399,0.2583282,0.34183493
