,0,0
0,0.2753889,0.4935838
1,,0.47459593
2,,0.4756463
3,0.28138128,0.49559203
4,,0.49615398
5,,0.4766572
6,0.24276735,0.50716645
7,0.2319333,0.4966949
8,,0.47027603
9,0.22033936,0.4685421
10,0.2184396,0.4932818
11,0.21659411,0.46671394
12,0.21796194,0.46641704
13,0.21931891,0.4661294
14,0.22068673,0.46634254
15,0.22324869,0.46655434
16,,0.4667683
17,0.22576723,0.46717003
18,0.22763442,0.4914061
19,0.22858973,0.46756628
20,0.22924107,0.4678609
21,0.23052205,0.46801195
22,0.23076089,0.46811506
23,,0.46831807
24,0.23273663,0.46835592
25,0.23206358,0.49223492
26,0.23280177,0.4686698
27,,0.4685628
28,0.23453869,0.46868017
29,0.23538543,0.49236575
30,0.23631904,0.4689568
31,,0.46909192
32,0.2377737,0.46924102
33,,0.4926487
34,,0.46947378
35,0.23972774,0.50527585
36,0.23953234,0.49285287
37,0.24033566,0.4697871
38,0.24194232,0.4697557
39,0.24272393,0.46988472
40,0.24422202,0.4701431
41,0.2453293,0.470269
42,,0.47051075
43,0.24758731,0.47068968
44,0.24819523,0.49340734
45,0.24912882,0.47105542
46,0.25047493,0.47115406
47,0.25242898,0.47130576
48,0.2532106,0.4715247
49,0.25327572,0.4718432
50,0.25546858,0.47197086
51,0.25711867,0.4719815
52,,0.4723403
53,0.25915954,0.47261098
54,0.26007143,0.49438566
55,0.2626551,0.47294655
56,,0.47309676
57,0.26402292,0.47352338
58,,0.49479017
59,,0.47374973
60,0.27910158,0.5064303
61,0.28565845,0.49513945
62,0.29812086,0.47627172
63,0.29907617,0.47738364
64,0.30370072,0.47952268
65,0.28963166,0.47968802
66,0.27738637,0.480491
67,0.2759751,0.47806206
68,0.27430332,0.4759824
69,0.27432504,0.47574484
70,0.2751501,0.47546393
71,,0.47546765
72,,0.47560617
73,,0.4960584
74,0.27684358,0.49613252
75,,0.5071148
76,,0.47589096
77,0.577179,0.51311225
78,0.521261,0.49628487
79,0.31922448,0.5360338
80,0.31153858,0.5233899
81,,0.4832196
82,0.3037876,0.48186234
83,0.29996634,0.5002087
84,0.2996841,0.48050615
85,0.30131245,0.47984222
86,0.3026586,0.47979328
87,0.3031145,0.4800757
88,0.30585018,0.48030964
89,0.30925888,0.48038897
90,0.312711,0.48086578
91,0.31550094,0.48146212
92,0.3180846,0.48206848
93,0.3201038,0.48256046
94,0.32346907,0.4830175
95,0.32854956,0.48337567
96,0.332957,0.48397455
97,0.3384066,0.48488316
98,0.34522402,0.4856758
99,0.35256252,0.523992
100,,0.5299394
101,0.45729303,0.57366246
102,0.27901885,0.5256871
103,0.27901885,0.50973654
104,,0.4762577
105,0.36443275,0.4762577
106,,0.49648112
107,0.27901885,0.49145642
108,0.27901885,0.5073432
109,,0.4762577
110,0.36443275,0.4762577
111,,0.49648112
112,0.55059135,0.49145642
113,0.55059135,0.5073432
114,,0.5299394
115,0.45729303,0.5299394
116,0.55059135,0.5256871
117,0.45729303,0.50973654
118,0.63556725,0.5299394
119,0.45729303,0.50973654
120,0.45729303,0.5499422
121,0.63556725,0.50973654
122,,0.50973654
123,0.7288655,0.5499422
124,0.55059135,0.5145426
125,0.55059135,0.57366246
126,0.63556725,0.5299394
127,0.63556725,0.5299394
128,0.45729303,0.5499422
129,0.55059135,0.5499422
130,0.8217258,0.50973654
131,0.7288655,0.5299394
132,0.63556725,0.5990984
133,,0.57366246
134,0.45729303,0.5499422
135,0.36443275,0.55066633
136,0.45729303,0.50973654
137,0.45729303,0.49145642
138,,0.50973654
139,,0.50973654
140,0.63556725,0.5145426
141,,0.5145426
142,0.36443275,0.5499422
143,,0.5171735
144,,0.49145642
145,0.63556725,0.518619
146,0.8217258,0.50463367
147,0.91458607,0.5499422
148,0.63556725,0.5990984
149,0.55059135,0.62635535
150,0.55059135,0.5499422
151,0.55059135,0.5299394
152,0.8217258,0.5299394
153,0.63556725,0.5299394
154,0.45729303,0.5990984
155,0.55059135,0.5499422
156,0.45729303,0.50973654
157,0.55059135,0.5299394
158,,0.50973654
159,0.55059135,0.5299394
160,0.55059135,0.5145426
161,0.36443275,0.5299394
162,0.36443275,0.5299394
163,,0.49145642
164,,0.49145642
165,0.45729303,0.50463367
166,0.63556725,0.50463367
167,0.55059135,0.50973654
168,0.45729303,0.5499422
169,0.36443275,0.5299394
170,0.55059135,0.50973654
171,0.45729303,0.49145642
172,,0.5299394
173,0.45729303,0.50973654
174,0.36443275,0.5256871
175,,0.50973654
176,0.8217258,0.49145642
177,0.8217258,0.5145426
178,0.91458607,0.5990984
179,0.8217258,0.5990984
180,,0.62635535
181,0.63556725,0.5990984
182,0.63556725,0.5825357
183,0.36443275,0.5499422
184,,0.5499422
185,0.45729303,0.49145642
186,,0.5369594
187,0.36443275,0.50973654
188,0.27901885,0.5296147
189,0.63556725,0.49145642
190,0.7288655,0.4762577
191,0.7288655,0.5499422
192,0.45729303,0.57366246
193,0.8217258,0.57366246
194,0.8217258,0.50973654
195,0.8217258,0.5990984
196,,0.5990984
197,0.8217258,0.5990984
198,,0.56579965
199,,0.523992
200,,0.54804856
201,0.62779266,0.57779455
202,0.7444146,0.53588146
203,0.7444146,0.54804856
204,0.62779266,0.57779455
205,0.62779266,0.57779455
206,,0.54804856
207,0.3722073,0.54804856
208,0.24486148,0.53588146
209,0.3722073,0.49291685
210,,0.47061408
211,0.7444146,0.49291685
212,0.7444146,0.4934625
213,0.62779266,0.57779455
214,0.62779266,0.57779455
215,0.3722073,0.54804856
216,,0.54804856
217,0.7444146,0.49291685
218,0.7444146,0.53588146
219,0.7444146,0.57779455
220,0.7444146,0.57779455
221,0.62779266,0.57779455
222,0.62779266,0.57779455
223,0.62779266,0.54804856
224,0.5,0.54804856
225,0.3722073,0.54804856
226,0.3722073,0.51875585
227,0.3722073,0.49291685
228,0.5,0.49291685
229,,0.49291685
230,,0.51875585
231,,0.50542027
232,0.62779266,0.51949006
233,0.3722073,0.5121894
234,0.62779266,0.54804856
235,0.62779266,0.49291685
236,,0.54804856
237,0.7444146,0.54804856
238,0.5,0.53588146
239,0.5,0.57779455
240,0.62779266,0.51875585
241,0.62779266,0.51875585
242,,0.54804856
243,0.62779266,0.54804856
244,0.62779266,0.53588146
245,,0.54804856
246,0.7444146,0.54804856
247,0.7444146,0.53588146
248,0.87220734,0.57779455
249,0.7444146,0.57779455
250,1.0,0.61369044
251,,0.57779455
252,,0.653032
253,0.7444146,0.5530936
254,0.62779266,0.5994206
255,0.62779266,0.57779455
256,0.62779266,0.54804856
257,0.62779266,0.54804856
258,,0.54804856
259,0.7444146,0.54804856
260,0.7444146,0.53588146
261,0.87220734,0.57779455
262,0.62779266,0.57779455
263,0.7444146,0.61369044
264,0.87220734,0.54804856
265,0.87220734,0.57779455
266,0.7444146,0.61369044
267,,0.61369044
268,0.62779266,0.57779455
269,0.7444146,0.5746917
270,0.87220734,0.54804856
271,,0.57779455
272,0.62779266,0.61369044
273,0.7444146,0.5530936
274,,0.54804856
275,0.7444146,0.57779455
276,,0.53588146
277,0.87220734,0.57779455
278,0.7444146,0.52900964
279,,0.61369044
280,0.62779266,0.57779455
281,0.62779266,0.5746917
282,0.7444146,0.54804856
283,0.7444146,0.54804856
284,0.87220734,0.57779455
285,0.87220734,0.57779455
286,,0.61369044
287,0.7444146,0.61369044
288,,0.5746917
289,0.87220734,0.57779455
290,0.87220734,0.5512698
291,0.7444146,0.61369044
292,,0.61369044
293,0.3722073,0.57779455
294,0.5,0.5746917
295,0.62779266,0.49291685
296,0.62779266,0.51875585
297,,0.54804856
298,0.5,0.54804856
299,0.7444146,0.523992
300,0.5566737,0.5068706
301,,0.5068706
302,0.44332626,0.53132045
303,0.22616525,0.5129791
304,0.44332626,0.5068706
305,,0.46762905
306,0.44332626,0.5068706
307,0.44332626,0.49186644
308,0.3395127,0.5068706
309,0.22616525,0.5068706
310,0.0,0.4868624
311,0.112817794,0.46762905
312,,0.43734565
313,0.3395127,0.4511072
314,,0.4754467
315,0.6694915,0.4868624
316,0.6694915,0.49604717
317,0.6694915,0.5583542
318,0.5566737,0.5583542
319,,0.5583542
320,0.3395127,0.53132045
321,,0.54177684
322,0.3395127,0.4868624
323,0.3395127,0.53232753
324,0.44332626,0.4868624
325,0.22616525,0.4868624
326,0.22616525,0.5068706
327,0.5566737,0.46762905
328,0.5566737,0.46762905
329,,0.53132045
330,0.3395127,0.53132045
331,0.44332626,0.52645737
332,0.44332626,0.4868624
333,0.22616525,0.5068706
334,,0.5068706
335,0.22616525,0.46762905
336,0.22616525,0.5129791
337,0.112817794,0.46762905
338,0.44332626,0.46762905
339,0.5566737,0.4511072
340,,0.5068706
341,0.5566737,0.53132045
342,,0.5129791
