,actual,predict
0,0.18476409,-0.24483512
1,0.3117782,0.06696101
2,0.1885846,0.22767031
3,0.07564262,0.3938842
4,0.26942983,0.23787041
5,0.24312168,-0.2564448
6,-0.12653312,-0.365171
7,-0.24833557,-0.23604283
8,-0.28111815,-0.218487
9,-0.2481001,-0.22156611
10,0.20317894,-0.16536371
11,0.43684068,0.018376758
12,0.3497106,0.08638286
13,0.11139361,-0.30434865
14,-0.24769935,-0.6662056
15,-0.38183358,-0.38347143
16,-0.23783994,0.04649501
17,0.33066088,0.27341557
18,0.44219676,0.5103473
19,0.3411265,0.46726477
20,0.2967826,0.43890953
21,0.34114715,0.807924
22,0.41538325,0.9426701
23,0.32464987,0.83977646
24,0.08998305,0.75131565
25,0.014376953,0.3450755
26,-0.22761884,-0.1692683
27,-0.32890895,-0.45623615
28,-0.2929286,-0.3296959
29,-0.24705899,0.20063417
