,actual,predict
0,0.50276166,0.5849021
1,0.49920982,0.5872609
2,0.4985723,0.57815486
3,0.4999818,0.5413945
4,0.49454167,0.48797336
5,0.47261602,0.47703508
6,0.44085595,0.47494084
7,0.43436804,0.42741764
8,0.43312648,0.368062
9,0.4050033,0.31974542
10,0.37001693,0.2812325
11,0.3416528,0.24680728
12,0.31911892,0.20099312
13,0.2990341,0.14386575
14,0.2723885,0.11311811
15,0.23929861,0.13148095
16,0.2215515,0.16484495
17,0.23214495,0.17387795
18,0.2514328,0.18565209
19,0.34500304,0.25226584
20,0.40749192,0.464131
21,0.43236417,0.4310424
22,0.4267208,0.40920022
23,0.40714487,0.40688065
24,0.39424878,0.42564598
25,0.3928805,0.46549785
26,0.40395674,0.51161695
27,0.4275305,0.52903646
28,0.4548975,0.53627294
29,0.465258,0.5385713
30,0.46956587,0.5085253
31,0.4709345,0.46353975
32,0.45306006,0.41812602
33,0.4263706,0.35181254
34,0.39951622,0.23382337
35,0.36046612,0.10899376
36,0.29147288,0.041582387
37,0.21917436,0.015901232
38,0.18043423,0.019915331
39,0.3416558,0.062188964
40,0.34710866,0.40633035
41,0.35918233,0.4426474
42,0.39255595,0.42972004
43,0.41400522,0.4006177
44,0.40636355,0.44416857
45,0.38918722,0.46869907
46,0.4149049,0.47581667
47,0.42942712,0.53500926
48,0.43364567,0.57537556
49,0.46881348,0.5957282
50,0.49288195,0.6371316
51,0.5050435,0.6423738
52,0.5298373,0.60454047
53,0.5329817,0.57069373
54,0.5103145,0.54188263
55,0.49008685,0.5490431
56,0.47290677,0.5977438
57,0.4771733,0.6763161
58,0.50624883,0.7568872
59,0.35378197,0.76592517
60,0.40266788,0.41831267
61,0.40124738,0.39592162
62,0.3996264,0.37858868
63,0.38641906,0.34510857
64,0.3762104,0.28780174
65,0.35652918,0.26630783
66,0.32295775,0.3100353
67,0.31040475,0.35989207
68,0.3359651,0.3642877
69,0.3652135,0.34920567
70,0.36779755,0.32564285
71,0.358935,0.30243674
72,0.34510928,0.29907912
73,0.33151722,0.2920846
74,0.3295526,0.28231362
75,0.32546163,0.31765577
76,0.31975052,0.39836916
77,0.34042844,0.45639807
78,0.3878617,0.4687063
79,0.37281096,0.47234523
