,0,0
350,0.4199528,0.36964557
351,0.41520974,0.38067845
352,,0.37627354
353,0.37134844,0.3742484
354,0.3887742,0.36378372
355,,0.3557523
356,0.4144942,0.36305052
357,0.42993966,0.35297886
358,0.45257282,0.37394327
359,0.4574423,0.38055366
360,,0.3903339
361,0.5035772,0.39245263
362,0.5427971,0.37118676
363,,0.41278124
364,0.47421575,0.43042547
365,0.49742404,0.38300955
366,,0.39979017
367,0.60528857,0.41004324
368,0.597747,0.37616652
369,0.54935074,0.45922646
370,0.5397005,0.45570597
371,0.5446577,0.4334063
372,0.54674476,0.42902026
373,,0.43127078
374,,0.43221992
375,0.6420376,0.39275476
376,0.6927334,0.39325523
377,0.68557906,0.476557
378,,0.5009426
379,0.63209784,0.49746764
380,0.6107024,0.4295707
381,,0.4718408
382,0.62675816,0.46176124
383,0.6779627,0.41417235
384,0.70501983,0.46931595
385,0.612015,0.49378043
386,,0.5069358
387,0.37868133,0.46237677
388,,0.4327445
389,0.43813643,0.35881543
390,,0.3935319
391,0.41524857,0.38408282
392,0.37670693,0.37287074
393,0.39163747,0.37426493
394,0.45071077,0.35798952
395,,0.36425608
396,0.43737718,0.38952506
397,,0.35745654
398,,0.38375533
399,0.35728198,0.34473255
