,actual,predict
0,0.35507244,0.40484166
1,0.3695652,0.4124745
2,0.375,0.42175835
3,0.9755435,0.4305115
4,0.9311594,0.5087363
5,0.9067497,0.79147893
6,0.9066744,0.79482263
7,0.9066744,0.7947981
8,0.9769683,0.79478335
9,0.97546816,0.5652529
10,0.6176555,0.66615164
11,0.65634847,0.65142787
12,0.66924644,0.6672048
13,0.357409,0.6830242
14,0.36142159,0.54632986
15,0.8600419,0.6143548
16,0.9560916,0.6673864
17,0.9901784,0.7269454
18,0.4603886,0.7943263
19,0.44536728,0.5386802
20,0.08517608,0.2732342
21,0.06797707,0.2739535
22,0.06347257,0.26150113
23,0.96068805,0.2514676
24,0.8898445,0.49072608
