,actual,predict
0,0.62355673,0.8269787
1,0.5561831,0.86446667
2,0.6401898,0.90339637
3,0.5470593,0.90339637
4,0.6054862,0.90339637
5,0.66787696,0.99836874
6,0.553895,0.99812055
7,0.6678047,0.99787235
8,0.5431407,0.9977659
9,0.60551137,0.9976772
10,0.6157622,0.69368553
11,0.5407001,0.6838443
12,0.61916786,0.6740029
13,0.5314573,0.67461777
14,0.60548174,0.6752331
15,0.6207875,0.6848643
16,0.547302,0.67678523
17,0.6177907,0.6673677
18,0.5427971,0.6409495
19,0.6054845,0.60669994
20,0.6675721,0.98165137
21,0.5780489,0.9082569
22,0.6650822,0.83617306
23,0.5782664,0.72957623
24,0.60551125,0.6317169
