,actual,predict
0,0.6099427,0.3020496
1,0.6252389,0.31122562
2,0.6099427,0.3249652
3,0.57935,0.33714148
4,0.5506692,0.4216325
5,0.3806032,-4.7290616
6,0.40708864,-4.703217
7,0.3834566,-4.675595
8,0.33496416,-4.6571774
9,0.28769243,-16.860916
10,0.57917374,-0.038745254
11,0.5324747,-0.06351933
12,0.5421364,-0.10751042
13,0.5802471,-0.13676724
14,0.6210415,-1.446139
15,0.56229335,0.2622259
16,0.55838114,0.254252
17,0.5538762,0.25053933
18,0.54913384,0.24693695
19,0.54356176,-0.68105114
20,0.5226982,0.3384165
21,0.5313299,0.34893045
22,0.5354859,0.35448542
23,0.5377238,0.36012802
24,0.5393222,0.061824698
