,actual,predict
0,0.29997525,0.07516387
1,0.2990122,0.08208683
2,0.2992529,0.08505383
3,0.301139,0.25615045
4,0.3062912,0.25219443
5,-0.053558584,0.9900111
6,-0.053560656,0.99136746
7,-0.05355959,0.9918107
8,-0.053683084,0.9898807
9,-0.054378036,0.9899591
10,-1.440871,0.9023237
11,-1.4391959,0.84915066
12,-1.4402906,0.8314271
13,-1.4389377,0.35287285
14,-1.4892826,0.3810706
15,-0.09475572,0.9630594
16,-0.09462195,1.0080342
17,-0.09452584,1.025238
18,-0.09494461,0.6511183
19,-0.097303465,0.64579153
20,0.37446335,-0.009114578
21,0.37422282,-0.026864007
22,0.37408066,-0.03238073
23,0.37435302,0.31349322
24,0.37701434,0.30605766
