,actual,predict
0,0.52317876,-0.03393936
1,0.7316663,-0.0181818
2,0.6704268,0.0060607195
3,0.5975092,0.03151524
4,0.48221028,0.047272682
5,0.35631216,0.06303036
6,0.28123432,0.08484852
7,0.2194957,0.109090924
8,0.1785361,0.13454545
9,0.1682875,0.15878785
10,0.1710956,0.18303037
11,0.1804787,0.179394
12,0.18926533,0.17575765
13,0.18794395,0.17454553
14,0.18663265,0.5139395
15,0.18619789,0.46424246
16,0.45653397,0.31393945
17,0.4153366,0.16363633
18,0.29164404,0.0775758
19,0.19291936,-0.00848484
20,0.49944448,0.2617073
21,0.3710643,0.15180206
22,0.24602894,0.11927414
23,0.17773695,0.086250305
24,0.16609679,0.17250061
25,0.17785178,0.25825882
26,0.18546678,0.21538162
27,0.24294819,0.108428955
28,0.20443596,0.09364319
29,0.16843419,0.2626915
30,0.17429285,0.4322319
31,0.27721387,0.33760834
32,0.38892245,0.24248505
33,0.31110072,0.21094131
34,0.2288319,0.98669434
35,0.20042704,0.97190857
36,0.87640876,0.92804337
37,0.8621055,0.8836899
38,0.82024735,0.75209427
39,0.19291623,0.6200104
40,0.8838912,1.022453
41,0.9100391,1.018243
42,0.9114247,1.0036484
43,0.9072705,0.9890541
44,0.89293575,0.9595846
45,0.878702,0.9301151
46,0.8502601,0.8787538
47,0.8042872,0.81644666
48,0.7741825,0.76396286
49,0.7172993,0.7308446
50,0.670433,0.69772637
51,0.6413017,0.7083918
52,0.61247945,0.71905696
53,0.6217291,0.72242486
54,0.6310088,0.55178225
55,0.6339457,0.59163606
56,0.48810953,0.7109176
57,0.5216644,0.8301991
58,0.6239241,0.90794265
59,0.19349436,0.9856862
60,0.31932878,0.24120998
61,0.26567453,0.18999577
62,0.22768758,0.119145155
63,0.19182612,0.04869294
64,0.16612335,0.018574953
65,0.27540255,-0.013931513
66,0.41994727,-0.04272294
67,0.57774776,-0.07098341
68,0.7108185,-0.09818244
69,0.8394122,-0.11781883
70,0.9588894,-0.1371901
71,1.0421959,-0.1596129
72,1.1227154,-0.18150473
73,1.2137642,-0.18880224
74,1.3003355,0.632745
75,1.3286681,0.6218655
76,0.5566389,0.5771527
77,0.54734725,0.49873948
78,0.50942403,0.43306327
79,0.19290884,0.3681836
80,0.25045335,0.34833333
81,0.2800181,0.37999997
82,0.31991643,0.37888893
83,0.34594065,0.38388893
84,0.34502733,0.35999998
85,0.34913749,0.33722225
86,0.32612532,0.31111112
87,0.3107851,0.2838889
88,0.2893179,0.26777777
89,0.2657773,0.27166668
90,0.2514438,0.2761111
91,0.2549085,0.28222218
92,0.29974526,0.28833333
93,0.2821557,0.29055557
94,0.26972222,0.7061111
95,0.27169323,0.6405555
96,0.6197486,0.44666663
97,0.5633263,0.25666663
98,0.4008233,0.25777778
99,0.19290878,0.26277778
