,actual,predict
0,0.5850933,0.6496644
1,0.44631907,0.45971292
2,0.31320912,0.5518095
3,0.17868307,0.49613625
4,0.09371926,0.41205367
5,0.03282853,0.34504345
6,-0.011069443,0.3034609
7,-0.019565824,0.274015
8,-0.026646143,0.25294232
9,-0.019565824,0.24882415
10,-0.011069443,0.24539655
11,-0.016733697,0.24882415
12,-0.030894333,0.41490528
13,-0.032310396,0.25019673
14,-0.0068212543,0.24334279
15,0.020083953,0.24265862
16,0.100799575,0.25500104
17,0.1815152,0.26788956
18,0.2084204,0.30690414
19,0.7705977,0.51188964
20,0.90570986,0.75437546
21,0.8634063,0.7464515
22,0.7084631,0.60738283
23,0.5540294,0.6995081
24,0.39449903,0.5555579
25,0.23343956,0.53351796
26,0.11723212,0.45082024
27,0.092767395,0.36936742
28,0.06830266,0.31188416
29,0.12793542,0.29992095
30,0.18705852,0.44563574
31,0.1539292,0.31713322
32,0.07441885,0.3462945
33,0.07034139,0.3299195
34,0.21662007,0.29098034
35,0.36289877,0.45253226
36,0.27625284,0.3609804
37,0.18960692,0.43467677
38,0.16055506,0.3908182
39,0.9556587,0.5118902
40,0.6117354,0.57978857
41,0.7495439,0.5951591
42,0.8440772,0.6416542
43,0.9390307,0.6888656
44,0.98188573,0.7215814
45,0.9995319,0.642089
46,1.0070946,0.76975113
47,0.9957506,0.7759598
48,0.98440665,0.77862346
49,0.9705418,0.67299217
50,0.9566769,0.7706375
51,0.95751715,0.7657646
52,0.96507984,0.76089746
53,0.95877767,0.6694042
54,0.92432547,0.7638466
55,0.88945323,0.7616345
56,0.7445021,0.66872835
57,0.5991309,0.7373799
58,0.5508139,0.6871283
59,0.41720688,0.51188934
60,0.3307367,0.43676984
61,0.30428976,0.41214457
62,0.24019484,0.4036936
63,0.15572019,0.39165932
64,0.0892917,0.36268258
65,0.046043165,0.471273
66,0.020062938,0.29552206
67,0.01990737,0.27655044
68,0.019596227,0.26521337
69,0.020685222,0.2651456
70,0.02177421,0.4230611
71,0.016640391,0.26548442
72,0.008239601,0.26595873
73,0.007772889,0.26372322
74,0.024107765,0.42334852
75,0.040442638,0.2598659
76,0.07420138,0.26697546
77,0.10687113,0.27410275
78,0.11760548,0.28888842
79,0.36356205,0.51188874
80,0.62444556,0.6643388
81,0.49334648,0.6408043
82,0.41646132,0.5708072
83,0.34351897,0.5026392
84,0.34154758,0.4632737
85,0.37407592,0.42634904
86,0.40414,0.50321037
87,0.42779696,0.44176733
88,0.45145392,0.5179966
89,0.44849682,0.4690489
90,0.44553968,0.48113346
91,0.4401183,0.47962052
92,0.4327255,0.4781083
93,0.42681125,0.47533756
94,0.42434698,0.47156298
95,0.42188272,0.46854633
96,0.43026122,0.46729022
97,0.43962544,0.5051685
98,0.44307542,0.4703057
99,0.7826516,0.51188976
