,0,0
0,0.0,0.03399343
1,0.0,0.03399343
2,0.0,0.03399343
3,,0.03399343
4,0.0,0.03399343
5,0.0,0.038895354
6,,0.03399343
7,0.0,0.03399343
8,0.0,0.038895354
9,0.0,0.03399343
10,0.0,0.03399343
11,0.0,0.03399343
12,0.0,0.03399343
13,,0.03399343
14,,0.03399343
15,0.0,0.038895354
16,,0.038895354
17,0.0,0.03399343
18,0.0,0.04338323
19,0.0,0.03399343
20,0.0,0.03399343
21,0.0,0.03399343
22,0.0,0.03399343
23,0.0,0.03399343
24,0.0,0.03399343
25,0.0,0.03399343
26,0.0,0.03399343
27,0.0,0.03399343
28,0.0,0.03399343
29,,0.03399343
30,0.0,0.03399343
31,,0.038895354
32,0.0,0.03399343
33,0.0,0.04338323
34,0.0,0.03399343
35,0.0,0.03399343
36,0.0,0.03399343
37,0.0,0.03399343
38,0.0,0.03399343
39,0.0,0.03399343
40,0.0,0.03399343
41,0.0,0.03399343
42,0.0,0.03399343
43,0.0,0.03399343
44,0.0,0.03399343
45,0.0,0.03399343
46,0.0,0.03399343
47,0.0,0.03399343
48,,0.03399343
49,0.0,0.03399343
50,0.0,0.038895354
51,0.0,0.03399343
52,0.0,0.03399343
53,0.0,0.03399343
54,,0.03399343
55,0.0,0.03399343
56,0.0,0.038895354
57,0.0,0.03399343
58,0.0,0.03399343
59,0.0,0.03399343
60,,0.03399343
61,0.0,0.03399343
62,0.0,0.038895354
63,0.0,0.03399343
64,0.0,0.03399343
65,0.0,0.03399343
66,0.0,0.03399343
67,,0.03399343
68,0.0,0.03399343
69,0.0,0.038895354
70,0.0,0.03399343
71,0.0,0.03399343
72,0.0,0.03399343
73,,0.03399343
74,0.0,0.03399343
75,0.0,0.038895354
76,0.006802721,0.03399343
77,0.0,0.03399343
78,,0.037311237
79,0.0,0.03399343
80,0.0,0.041932978
81,0.0,0.03399343
82,0.0,0.03399343
83,0.0,0.03399343
84,0.0,0.03399343
85,,0.03399343
86,,0.03399343
87,0.0,0.038895354
88,,0.038895354
89,0.0,0.03399343
90,0.0,0.04338323
91,0.0,0.03399343
92,0.0,0.03399343
93,,0.03399343
94,0.0,0.03399343
95,,0.038895354
96,0.0,0.03399343
97,0.0,0.04338323
98,0.0,0.03399343
99,0.1802721,0.0664216
100,0.0,0.03399343
101,,0.03399343
102,0.0,0.03399343
103,0.0,0.038895354
104,,0.03399343
105,0.0,0.03399343
106,0.0,0.038895354
107,0.0,0.03399343
108,0.0,0.03399343
109,0.0,0.03399343
110,0.0,0.03399343
111,0.0,0.03399343
112,0.0,0.03399343
113,0.0,0.03399343
114,0.0,0.03399343
115,0.0,0.03399343
116,0.0,0.03399343
117,0.0,0.03399343
118,0.0,0.03399343
119,,0.03399343
120,0.0,0.03399343
121,0.0,0.038895354
122,0.0,0.03399343
123,0.0,0.03399343
124,0.0,0.03399343
125,0.0,0.03399343
126,0.0,0.03399343
127,,0.03399343
128,0.0,0.03399343
129,0.0,0.038895354
130,0.0,0.03399343
131,0.0,0.03399343
132,0.0,0.03399343
133,0.0,0.03399343
134,0.0,0.03399343
135,0.0,0.03399343
136,0.0,0.03399343
137,0.0,0.03399343
138,0.0,0.03399343
139,0.0,0.03399343
140,0.0,0.03399343
141,0.0,0.03399343
142,0.0,0.03399343
143,0.0,0.03399343
144,0.0,0.03399343
145,0.0,0.03399343
146,0.0,0.03399343
147,0.0,0.03399343
148,0.0,0.03399343
149,0.0,0.03399343
150,0.0,0.03399343
151,0.0,0.03399343
152,0.0,0.03399343
153,0.0,0.03399343
154,0.0,0.03399343
155,0.0,0.03399343
156,0.0,0.03399343
157,0.0,0.03399343
158,,0.03399343
159,0.0,0.03399343
160,0.0,0.038895354
161,0.0,0.03399343
162,,0.03399343
163,0.0,0.03399343
164,0.0,0.038895354
165,,0.03399343
166,0.0,0.03399343
167,,0.038895354
168,0.0,0.03399343
169,0.0,0.04338323
170,0.0,0.03399343
171,0.0,0.03399343
172,0.0,0.03399343
173,0.0,0.03399343
174,0.0,0.03399343
175,0.0,0.03399343
176,,0.03399343
177,0.0,0.03399343
178,0.0,0.038895354
179,,0.03399343
180,0.0,0.03399343
181,0.0,0.038895354
182,0.0,0.03399343
183,0.0,0.03399343
184,0.0,0.03399343
185,0.0,0.03399343
186,0.0,0.03399343
187,0.0,0.03399343
188,0.0,0.03399343
189,0.0,0.03399343
190,0.0,0.03399343
191,0.0,0.03399343
192,,0.03399343
193,,0.03399343
194,0.0,0.038895354
195,0.0,0.038895354
196,,0.03399343
197,0.0,0.03399343
198,0.0,0.038895354
199,,0.0664216
200,,0.03399343
201,0.0,0.03399343
202,0.0,0.038895354
203,0.0,0.03399343
204,0.0,0.03399343
205,0.0,0.03399343
206,0.0,0.03399343
207,0.0,0.03399343
208,0.0,0.03399343
209,0.0,0.03399343
210,0.0,0.03399343
211,0.0,0.03399343
212,,0.03399343
213,0.0,0.03399343
214,0.0,0.038895354
215,0.0,0.03399343
216,0.0,0.03399343
217,0.0,0.03399343
218,0.0,0.03399343
219,0.0,0.03399343
220,0.0,0.03399343
221,,0.03399343
222,0.0,0.03399343
223,0.0,0.038895354
224,0.0,0.03399343
225,0.0,0.03399343
226,0.0,0.03399343
227,0.0,0.03399343
228,0.0,0.03399343
229,,0.03399343
230,0.0,0.03399343
231,0.0,0.038895354
232,,0.03399343
233,0.0,0.03399343
234,0.0,0.038895354
235,0.0,0.03399343
236,,0.03399343
237,0.0,0.03399343
238,0.0,0.038895354
239,0.0,0.03399343
240,0.0,0.03399343
241,0.0,0.03399343
242,0.0,0.03399343
243,0.0,0.03399343
244,0.0,0.03399343
245,0.0,0.03399343
246,0.0,0.03399343
247,0.0,0.03399343
248,0.0,0.03399343
249,,0.03399343
250,0.0,0.03399343
251,0.0,0.038895354
252,0.0,0.03399343
253,0.0,0.03399343
254,,0.03399343
255,0.0,0.03399343
256,0.0,0.038895354
257,0.0,0.03399343
258,0.0,0.03399343
259,0.0,0.03399343
260,,0.03399343
261,0.0,0.03399343
262,0.0,0.038895354
263,0.0,0.03399343
264,0.0,0.03399343
265,0.0,0.03399343
266,0.0,0.03399343
267,0.0,0.03399343
268,0.0,0.03399343
269,0.0,0.03399343
270,0.0,0.03399343
271,0.0,0.03399343
272,0.0,0.03399343
273,0.0,0.03399343
274,0.0,0.03399343
275,0.0,0.03399343
276,0.0,0.03399343
277,0.0,0.03399343
278,0.0,0.03399343
279,0.0,0.03399343
280,0.0,0.03399343
281,0.0,0.03399343
282,0.0,0.03399343
283,0.0,0.03399343
284,0.0,0.03399343
285,0.0,0.03399343
286,0.0,0.03399343
287,0.0,0.03399343
288,0.0,0.03399343
289,0.0,0.03399343
290,0.0,0.03399343
291,0.0,0.03399343
292,0.0,0.03399343
293,0.0,0.03399343
294,0.0,0.03399343
295,0.0,0.03399343
296,0.0,0.03399343
297,0.0,0.03399343
298,,0.03399343
299,0.0,0.0664216
300,0.88607585,0.48929322
301,0.87341774,0.45797393
302,0.84810126,0.47050086
303,0.91139233,0.46423724
304,0.88607585,0.45171106
305,0.9367088,0.4830289
306,0.88607585,0.47050086
307,0.91139233,0.49555776
308,0.92405057,0.47050086
309,0.91139233,0.4830289
310,0.8607595,0.48929322
311,0.92405057,0.4830289
312,0.92405057,0.45797393
313,0.87341774,0.48929322
314,0.8607595,0.48929322
315,0.8607595,0.46423724
316,0.8607595,0.45797393
317,0.84810126,0.45797393
318,0.91139233,0.45797393
319,0.91139233,0.45171106
320,0.92405057,0.4830289
321,0.92405057,0.4830289
322,0.8607595,0.48929322
323,0.9367088,0.48929322
324,0.9367088,0.45797393
325,0.91139233,0.49555776
326,0.88607585,0.49555776
327,0.87341774,0.4830289
328,0.91139233,0.47050086
329,0.8987341,0.46423724
330,0.9620253,0.4830289
331,0.91139233,0.47676477
332,0.8987341,0.5080874
333,0.9620253,0.4830289
334,0.9367088,0.47676477
335,0.91139233,0.5080874
336,0.8607595,0.49555776
337,0.91139233,0.4830289
338,0.92405057,0.45797393
339,0.9367088,0.4830289
340,0.94936705,0.48929322
341,0.835443,0.49555776
342,0.84810126,0.50182253
343,0.91139233,0.4454474
344,0.9367088,0.45171106
345,0.8987341,0.4830289
346,0.8987341,0.49555776
347,0.92405057,0.47676477
348,0.9620253,0.47676477
349,0.94936705,0.48929322
350,1.0126582,0.5080874
351,0.9746835,0.50182253
352,0.94936705,0.5331383
353,0.94936705,0.5143522
354,0.9620253,0.50182253
355,0.98734176,0.50182253
356,1.0379746,0.5080874
357,,0.5206142
358,0.9746835,0.5456618
359,1.0126582,0.48164397
360,0.98734176,0.5143522
361,0.98734176,0.5331383
362,0.92405057,0.5206142
363,1.0126582,0.5206142
364,1.0379746,0.48929322
365,1.0,0.5331383
366,0.98734176,0.5456618
367,0.87341774,0.5268762
368,,0.5206142
369,0.94936705,0.46423724
370,0.9620253,0.48164397
371,0.94936705,0.50182253
372,0.94936705,0.5080874
373,0.9620253,0.50182253
374,,0.50182253
375,0.9620253,0.5080874
376,,0.46471983
377,1.0126582,0.5080874
378,1.0126582,0.4312607
379,,0.5331383
380,0.98734176,0.5331383
381,1.0253164,0.49291828
382,1.0506328,0.5206142
383,1.0126582,0.5394001
384,,0.5519234
385,1.0253164,0.5331383
386,1.0506328,0.50981635
387,0.98734176,0.5394001
388,1.0,0.5519234
389,1.0379746,0.5206142
390,0.9746835,0.5268762
391,1.0126582,0.5456618
392,1.0379746,0.5143522
393,0.8987341,0.5331383
394,0.92405057,0.5456618
395,0.9746835,0.47676477
396,1.0,0.48929322
397,0.98734176,0.5143522
398,1.0126582,0.5268762
399,1.0506328,0.066421606
400,0.7160494,0.37416855
401,0.75308645,0.4352401
402,0.7283951,0.3863798
403,0.75308645,0.40470204
404,0.7037037,0.3924865
405,0.7901234,0.40470204
406,0.7037037,0.3802738
407,0.76543206,0.42302373
408,,0.3802738
409,0.7901234,0.41080946
410,0.76543206,0.35437372
411,0.77777773,0.42302373
412,0.6666667,0.41080946
413,0.6666667,0.41691628
414,0.67901236,0.36196044
415,0.69135803,0.36196044
416,0.69135803,0.3680641
417,0.65432096,0.37416855
418,0.7283951,0.37416855
419,,0.35585603
420,0.7407408,0.3924865
421,0.77777773,0.3322467
422,0.61728394,0.39859393
423,0.7160494,0.41691628
424,0.67901236,0.33753484
425,0.67901236,0.3863798
426,0.7160494,0.3680641
427,,0.3680641
428,0.76543206,0.3863798
429,0.75308645,0.3433121
430,0.69135803,0.41080946
431,0.76543206,0.40470204
432,0.7037037,0.37416855
433,0.77777773,0.41080946
434,0.77777773,0.3802738
435,0.80246913,0.41691628
436,0.7283951,0.41691628
437,0.76543206,0.4291317
438,0.6666667,0.3924865
439,0.65432096,0.41080946
440,0.6666667,0.36196044
441,0.65432096,0.35585603
442,0.65432096,0.36196044
443,0.69135803,0.35585603
444,0.7283951,0.35585603
445,0.7160494,0.37416855
446,0.7160494,0.3924865
447,0.76543206,0.3863798
448,0.59259254,0.3863798
449,0.7160494,0.41080946
450,,0.32532504
451,,0.3863798
452,0.7407408,0.3045697
453,0.8271605,0.3598997
454,0.8148148,0.39859393
455,0.75308645,0.44134888
456,0.76543206,0.4352401
457,,0.40470204
458,,0.41080946
459,0.77777773,0.37646434
460,0.8271605,0.38198373
461,,0.41691628
462,0.77777773,0.44134888
463,0.8888889,0.38750198
464,0.69135803,0.41691628
465,0.6666667,0.47189283
466,0.67901236,0.37416855
467,0.7037037,0.36196044
468,0.7037037,0.3680641
469,0.7407408,0.3802738
470,0.7901234,0.3802738
471,0.7407408,0.39859393
472,0.7407408,0.42302373
473,0.77777773,0.39859393
474,0.6666667,0.39859393
475,0.7160494,0.41691628
476,0.8518518,0.36196044
477,0.75308645,0.3863798
478,0.77777773,0.4535667
479,0.8518518,0.40470204
480,0.77777773,0.41691628
481,0.8271605,0.4535667
482,0.7901234,0.41691628
483,0.76543206,0.44134888
484,,0.42302373
485,0.80246913,0.41080946
486,0.8518518,0.3930191
487,0.92592597,0.4291317
488,0.7901234,0.4535667
489,0.80246913,0.4902213
490,,0.42302373
491,0.7160494,0.4291317
492,0.75308645,0.3930191
493,0.7160494,0.3863798
494,0.7283951,0.40470204
495,,0.3863798
496,0.8888889,0.3924865
497,0.75308645,0.3598997
498,0.77777773,0.47189283
499,,0.066421606
