,actual,predict
0,0.38712707,0.7470653
1,0.39935282,0.73410106
2,0.39878204,0.5704273
3,0.40876698,0.4083741
4,0.41957307,0.31114212
5,0.4642127,1.0009593
6,0.44990665,1.0000468
7,0.44988415,0.9878801
8,0.4365097,0.97569025
9,0.41958478,0.97110426
10,0.43567827,0.020985126
11,0.44452626,0.017568827
12,0.44495204,0.04440999
13,0.45322224,0.07125139
14,0.41958046,0.12395787
15,0.4409764,1.0152898
16,0.42944035,1.0055819
17,0.43002173,0.9822831
18,0.41927359,0.9480629
19,0.41958126,0.9009795
20,0.38818327,0.7059301
21,0.39861876,0.65242755
22,0.39891222,0.43182433
23,0.40933144,0.21172833
24,0.41957325,0.0991447
