,actual,predict
0,0.53323805,0.045563534
1,0.5088826,0.026378885
2,0.5357577,0.0011990368
3,0.51941365,-0.010791361
4,0.50400436,-0.0011990368
5,0.47898033,0.98450446
6,0.53468424,0.983408
7,0.4690966,0.97990155
8,0.51784223,0.97891355
9,0.50397635,0.98293805
10,0.47972435,0.96220386
11,0.5312994,0.96858823
12,0.4701887,0.97752655
13,0.5158599,0.97778213
14,0.50397676,0.9601606
15,0.4627825,0.52275324
16,0.47144702,0.5320133
17,0.4572539,0.5404514
18,0.4648669,0.54954696
19,0.503968,0.56001246
20,0.46283695,0.4966931
21,0.47812,0.49388137
22,0.4565998,0.50044215
23,0.47092846,0.5088775
24,0.50396806,0.51825
