,actual,predict
0,0.9718307,0.37275615
1,0.9665493,0.6860941
2,0.7464787,0.68214005
3,0.52464783,0.67918116
4,0.3767606,0.39049757
5,0.17580128,0.30338162
6,0.17160416,0.30279616
7,0.13542366,0.43368664
8,0.09935665,0.2994274
9,0.06930065,0.3879944
10,0.5750053,0.47539085
11,0.57540107,0.47558048
12,0.70005035,0.4757701
13,0.82469964,0.47595975
14,0.8975105,0.3944712
15,1.0286155,0.70214313
16,1.0503883,0.45589566
17,1.0078793,0.7107093
18,0.9305339,0.39077422
19,0.8212552,0.40453264
20,0.8812843,0.69514763
21,0.79636663,0.67922324
22,0.49767643,0.63220483
23,0.20152092,0.58690083
24,0.068018615,0.40419433
