,actual,predict
0,0.273782,0.5373447
1,0.20417619,0.48197436
2,0.18793511,0.44499665
3,0.17169356,0.41993085
4,0.16241288,0.45384073
5,0.4078064,0.60798424
6,0.2965088,0.5198751
7,0.2798996,0.41606185
8,0.2632904,0.34653586
9,0.3330536,0.4657267
10,0.3958583,0.3234226
11,0.45858717,0.37571335
12,0.4847746,0.41052127
13,0.510962,0.45079505
14,0.5462847,0.41750112
15,0.23496294,0.38267565
16,0.16109705,0.36082613
17,0.1273303,0.3068721
18,0.096376896,0.2593649
19,0.06261015,0.42762733
20,0.19444454,0.4653748
21,0.16666675,0.412184
22,0.2205882,0.37518865
23,0.27532685,0.3834564
24,0.2908498,0.4416787
