,actual,predict
0,0.59157526,0.7706549
1,0.59272504,0.85526764
2,0.59387666,0.93988025
3,0.5990466,0.9833001
4,0.58250934,1.0055665
5,0.6065487,0.97866607
6,0.6065986,0.98737156
7,0.6066485,0.99609494
8,0.6071875,0.9989252
9,0.58250946,0.9988357
10,0.60354245,0.9264891
11,0.6034126,0.8480773
12,0.60328275,0.769665
13,0.5983132,0.73127604
14,0.5825094,0.71330667
15,0.6008963,0.9128785
16,0.6018132,0.92696524
17,0.6025866,0.93692756
18,0.6034546,0.94638205
19,0.5825094,0.9560268
20,0.570999,0.5080899
21,0.5744901,0.6701726
22,0.5780631,0.8329629
23,0.58778334,0.9125887
24,0.582509,0.9504552
