,actual,predict
0,-1.4331077,-1.7521152
1,-1.4331077,-0.7052586
2,-1.4331077,-0.18183027
3,-1.4331077,-0.44354442
4,-1.4331077,-0.44354442
5,-0.64957744,-0.26906833
6,-0.2047021,-0.8797347
7,-0.4241218,-1.6648772
8,-0.4241218,0.69055027
9,-0.27798083,0.86502635
10,-0.79366434,0.4288361
11,-1.3750998,0.4288361
12,0.57668275,0.4288361
13,0.7525168,0.4288361
14,0.3108903,-0.96697277
15,0.3108903,-0.0073541678
16,0.3108903,-0.0073541678
17,0.3108903,0.6033122
18,-0.863613,0.25436
19,-0.059944753,0.25436
20,-0.059944753,0.7777883
21,0.48791033,0.16712193
22,0.15635246,-0.35630637
23,0.15635246,-0.44354442
24,0.66505224,0.6033122
25,0.08322524,0.25436
26,-0.35073447,0.25436
27,-0.4241218,0.25436
28,0.48791033,0.16712193
29,0.15635246,0.16712193
