,actual,predict
0,-0.7967806,-0.44124734
1,-0.14480925,-0.47639942
2,-0.081788145,-0.2863881
3,-0.14340109,-0.49160033
4,-0.124517344,0.4071532
5,-0.17807204,-0.56570476
6,-0.11549278,0.4926583
7,0.5872316,-0.553354
8,-0.064060695,-0.5381531
9,0.2870046,-0.536253
10,-0.07350624,0.7491736
11,-0.084671415,-0.5144017
12,-0.08603262,-0.31298968
13,-0.267597,-0.4830498
14,-0.10100102,-0.29018834
15,-0.17760786,-0.24648574
16,-0.120632194,0.25514415
17,-0.17812756,3.9413636
18,-0.1752697,-0.43649706
19,0.59450907,-0.5416683
20,-0.86560845,-0.40799534
21,-0.14573762,-0.46689886
22,-0.0821333,-0.30538926
23,-0.1586631,-0.49350044
24,-0.12989575,0.4071532
25,-0.17793453,-0.56570476
26,-0.114328645,0.24564357
27,0.5872316,-0.5524039
28,-0.064060695,-0.5381531
29,0.56815857,-0.53530294
