,actual,predict
0,0.15361878,0.21874793
1,0.15361878,0.17352872
2,0.19552013,0.0830903
3,0.19552013,-0.0073481216
4,0.15361878,-0.14300576
5,0.0789152,-0.2786634
6,0.021018289,-0.3691018
7,-0.11178901,-0.45954022
8,-0.2430093,-0.45954022
9,-0.32894462,-0.414321
10,-0.41372582,-0.3691018
11,-0.41372582,-0.3691018
12,-0.37148094,-0.414321
13,-0.32894462,-0.45954022
14,-0.32894462,-0.59519786
15,-0.37148094,-0.73085546
16,-0.41372582,-0.86651313
17,-0.53950065,-0.95695156
18,-0.66461504,-0.95695156
19,-0.7874477,-0.86651313
20,-0.8704596,-0.6856363
21,-0.8704596,-0.414321
22,-0.7874477,-0.18822496
23,-0.62306106,0.03787109
24,-0.37148094,0.17352872
25,-0.15589002,0.21874793
26,0.050980978,0.17352872
27,0.15361878,0.03787109
28,0.19552013,-0.18822496
29,0.15361878,-0.3691018
