,actual,predict
0,1.0081112,1.151754
1,1.0607944,1.2388675
2,0.9493591,1.0646405
3,0.9493591,1.0646405
4,1.0607944,1.2388675
5,1.1479398,1.4130946
6,1.0607944,1.2388675
7,1.1479398,1.4130946
8,1.0607944,1.2388675
9,0.88447076,0.977527
10,0.9493591,1.0646405
11,1.107389,1.3259811
12,1.1825571,1.5002081
13,1.1825571,1.5002081
14,1.0081112,1.151754
15,1.107389,1.3259811
16,0.81292456,0.89041346
17,1.0081112,1.151754
18,0.88447076,0.977527
19,0.81292456,0.89041346
20,0.88447076,0.977527
21,1.1479398,1.4130946
22,0.9493591,1.0646405
23,0.88447076,0.977527
24,1.0081112,1.151754
25,1.0081112,1.151754
26,0.9493591,1.0646405
27,0.9493591,1.0646405
28,1.0607944,1.2388675
29,1.0607944,1.2388675
