,actual,predict
0,0.5018468,0.60943097
1,0.026645077,0.08707649
2,0.026645077,0.08707649
3,0.5018468,0.60943097
4,0.3422468,0.4353128
5,0.18360992,0.26119465
6,0.8220463,0.9576673
7,0.104825646,0.17413557
8,0.3422468,0.4353128
9,0.58186316,0.69649005
10,0.5018468,0.60943097
11,0.4219617,0.5223719
12,0.5018468,0.60943097
13,1.1364516,1.3059036
14,0.8220463,0.9576673
15,0.9009217,1.0447264
16,0.97962373,1.1317854
17,0.9009217,1.0447264
18,0.9009217,1.0447264
19,1.2145841,1.3929627
20,1.2925107,1.4800217
21,0.9009217,1.0447264
22,0.8220463,0.9576673
23,0.7422572,0.8706082
24,0.97962373,1.1317854
25,0.8220463,0.9576673
26,0.9009217,1.0447264
27,0.18360992,0.26119465
28,0.8220463,0.9576673
29,0.97962373,1.1317854
