,actual,predict
0,0.80231553,1.1404822
1,0.8887758,1.3138986
2,0.93658113,1.0537739
3,0.99917614,1.0537739
4,1.0649455,1.5740234
5,0.93658113,1.487315
6,0.93658113,1.2271904
7,1.2091967,1.1404822
8,1.1590497,0.96706563
9,1.0235596,1.2271904
10,0.99917614,1.6607316
11,0.8887758,1.6607316
12,1.0235596,1.3138986
13,1.2632078,1.1404822
14,1.2632078,1.0537739
15,1.0649455,1.1404822
16,0.99917614,1.1404822
17,0.93658113,1.1404822
18,0.99917614,1.0537739
19,0.99917614,1.0537739
20,0.99917614,1.2271904
21,0.93658113,1.2271904
22,0.93658113,1.1404822
23,1.0235596,1.1404822
24,1.0235596,1.2271904
25,0.99917614,1.5740234
26,0.99917614,1.5740234
27,1.0235596,1.487315
28,1.2091967,1.2271904
29,1.2091967,0.88035744
