,actual,predict
0,-1.6903858,-0.3732285
1,-1.4582834,-0.28508443
2,-1.0499744,-0.28508443
3,-0.9708505,-0.63766074
4,-0.45009047,-0.46137258
5,-0.34797823,-0.72580487
6,-0.34797823,-0.46137258
7,-0.6135534,-0.02065216
8,-0.5316369,-0.02065216
9,-0.67298865,-0.19694033
10,-0.5316369,0.067491926
11,-0.08192086,-0.902093
12,-0.08192086,-0.8139489
13,-0.2520483,-0.72580487
14,0.021239161,-0.63766074
15,-0.8099057,-0.19694033
16,-0.7196697,-0.02065216
17,-0.67298865,0.067491926
18,-0.6135534,0.067491926
19,-0.2520483,-0.02065216
20,-0.08192086,-0.28508443
21,0.021239161,-0.8139489
22,0.021239161,0.33192417
23,-0.08192086,-0.28508443
24,-0.34797823,-0.28508443
25,-0.7196697,-0.28508443
26,0.10452813,-0.02065216
27,-0.34797823,-0.02065216
28,-0.34797823,-0.3732285
29,-0.34797823,-0.72580487
