,actual,predict
0,1.016886,1.0540855
1,0.9378218,1.0540855
2,0.885771,1.2279453
3,0.8509818,1.2279453
4,0.82393914,1.1410154
5,0.8027849,1.1410154
6,0.78614646,1.2279453
7,0.76715904,1.5756648
8,0.73972243,1.5756648
9,0.70007616,1.488735
10,0.64569026,1.2279453
11,0.5760918,0.8802258
12,0.487621,0.9671557
13,0.3706972,0.9671557
14,0.2163518,1.0540855
15,0.07870355,1.1410154
16,-0.020008087,1.3148751
17,-0.08580002,1.2279453
18,-0.12915686,1.1410154
19,-0.17757753,1.1410154
20,-0.23642305,1.0540855
21,-0.2841016,0.9671557
22,-0.29708958,0.7932959
23,-0.3091694,0.010927085
24,-0.3210481,0.010927085
25,-0.33294287,-0.16293266
26,-0.34477377,0.5325063
27,-0.35650924,0.8802258
28,-0.36815125,0.8802258
29,-0.3796846,0.9671557
