,actual,predict
0,34.539,0.6169534
1,40.443394,1.0499882
2,38.213196,0.87677425
3,48.78802,0.6169534
4,48.78802,0.7901673
5,52.666206,0.27052552
6,51.108696,0.6169534
7,48.78802,0.35713246
8,50.33305,0.87677425
9,45.723385,0.87677425
10,48.78802,0.7901673
11,46.48636,-2.0678625
12,51.108696,0.9633812
13,51.108696,-0.5955441
14,50.33305,-1.8946486
15,25.916317,-1.8946486
16,51.88641,-0.6821511
17,38.213196,0.09731158
18,27.334885,0.5303464
19,27.334885,0.4437394
20,37.474117,0.27052552
21,44.203964,0.27052552
22,48.018658,0.27052552
23,47.25143,-0.1625093
24,45.723385,0.4437394
25,45.723385,0.27052552
26,45.723385,0.5303464
27,41.94109,0.4437394
28,47.25143,1.396416
29,45.723385,0.5303464
