,actual,predict
0,-0.33282006,0.6029538
1,-0.3125456,0.2536988
2,-0.29587343,0.2536988
3,-0.28213802,0.2536988
4,-0.27080503,0.16638507
5,-0.26144266,0.16638507
6,-0.2537002,0.7775813
7,-0.24729197,0.42832628
8,-0.2419843,0.51564
9,-0.2375856,0.34101254
10,-0.23393863,0.51564
11,-0.23091382,0.2536988
12,-0.2284041,0.51564
13,-0.22632125,-0.70675236
14,-0.22459227,1.1268362
15,-0.22315678,1.21415
16,-0.22196478,1.21415
17,-0.22097482,0.864895
18,-0.22015257,0.95220876
19,-0.21946958,0.7775813
20,-0.21890219,0.7775813
21,-0.21843082,1.3014637
22,-0.21803921,0.7775813
23,-0.21771385,1.0395225
24,-0.21744351,1.0395225
25,-0.21721888,0.7775813
26,-0.21703222,0.7775813
27,-0.21687713,1.0395225
28,-0.21674827,1.0395225
29,-0.21664119,1.0395225
