,actual,predict
0,0.5325887,0.9289999
1,0.5325887,0.9289999
2,0.5325887,0.9289999
3,0.87901914,0.9289999
4,0.87901914,0.9289999
5,0.87901914,0.9289999
6,0.87901914,0.9289999
7,0.87901914,0.58114785
8,0.87901914,0.58114785
9,0.87901914,0.58114785
10,0.5325887,0.58114785
11,0.5325887,0.58114785
12,0.5325887,0.58114785
13,0.5325887,0.58114785
14,0.5325887,1.015963
15,0.5325887,1.015963
16,0.5325887,1.015963
17,0.9598757,1.015963
18,0.9598757,0.9289999
19,0.9598757,1.3638151
20,0.9598757,1.3638151
21,0.87901914,1.3638151
22,1.2571958,1.015963
23,1.2571958,1.015963
24,1.2571958,1.015963
25,0.9598757,1.015963
26,0.9598757,1.015963
27,0.9598757,1.015963
28,0.9598757,0.8420369
29,0.9598757,0.8420369
30,0.9598757,0.8420369
31,0.7949159,0.8420369
32,0.7949159,0.8420369
33,0.7949159,0.8420369
34,0.7949159,0.66811085
35,0.7949159,0.66811085
36,0.7949159,0.66811085
37,0.62184155,0.66811085
38,0.62184155,1.102926
39,0.62184155,1.102926
40,0.62184155,1.102926
41,1.038816,1.102926
42,1.038816,1.102926
43,1.038816,1.102926
44,1.038816,1.015963
45,1.038816,1.015963
46,1.038816,1.015963
47,0.9598757,0.9289999
48,0.9598757,0.9289999
49,0.9598757,0.9289999
50,0.87901914,0.9289999
51,0.87901914,0.9289999
52,0.87901914,1.015963
53,0.87901914,1.015963
54,0.87901914,1.015963
55,0.9598757,1.015963
56,0.9598757,1.015963
57,0.9598757,1.015963
58,0.9598757,0.66811085
59,0.9598757,0.66811085
60,0.9598757,0.66811085
61,0.62184155,0.66811085
62,0.62184155,0.66811085
63,0.62184155,0.58114785
64,0.62184155,0.58114785
65,0.62184155,0.58114785
66,0.5325887,0.8420369
67,0.5325887,0.8420369
68,0.5325887,1.015963
69,0.7949159,1.015963
70,0.7949159,1.015963
71,0.9598757,1.015963
72,0.9598757,0.9289999
73,0.9598757,0.9289999
74,0.9598757,0.9289999
75,0.87901914,0.9289999
76,0.87901914,0.9289999
77,0.87901914,1.015963
78,0.87901914,1.015963
79,0.87901914,1.015963
80,0.9598757,0.66811085
81,0.9598757,0.66811085
82,0.9598757,0.58114785
83,0.62184155,0.58114785
84,0.62184155,0.58114785
85,0.5325887,0.58114785
86,0.5325887,0.58114785
87,0.5325887,1.102926
88,0.5325887,0.9289999
89,0.5325887,0.9289999
90,1.038816,0.9289999
91,0.87901914,0.9289999
92,0.87901914,0.9289999
93,0.87901914,1.015963
94,0.87901914,1.015963
95,0.87901914,0.4941848
96,0.9598757,0.4941848
97,0.9598757,0.4941848
98,0.44688463,0.4941848
99,0.44688463,0.4941848
