,actual,predict
0,1.4301026,1.6026738
1,1.3547846,1.4315497
2,1.3547846,1.6882359
3,1.4301026,1.6882359
4,1.4301026,1.5171118
5,1.4301026,1.2604256
6,1.2790955,1.2604256
7,1.505042,1.2604256
8,1.505042,1.2604256
9,1.3547846,1.2604256
10,1.1266348,1.2604256
11,1.1266348,1.2604256
12,1.1266348,1.2604256
13,1.1266348,1.3459876
14,1.1266348,1.2604256
15,1.1266348,1.3459876
16,1.1266348,1.5171118
17,1.1266348,1.4315497
18,1.203043,1.4315497
19,1.1266348,1.2604256
20,1.203043,1.2604256
21,1.3547846,1.2604256
22,1.2790955,1.2604256
23,1.2790955,1.0893013
24,1.1266348,1.0037394
25,1.1266348,1.0037394
26,1.1266348,1.4315497
27,1.1266348,1.4315497
28,0.97272325,1.4315497
29,0.895252,1.4315497
30,0.895252,0.91817725
31,1.2790955,0.91817725
32,1.2790955,1.4315497
33,1.2790955,1.4315497
34,1.2790955,1.4315497
35,0.8174081,1.773798
36,0.8174081,1.6026738
37,1.2790955,1.773798
38,1.2790955,1.773798
39,1.2790955,1.773798
40,1.5795951,1.4315497
41,1.4301026,1.4315497
42,1.5795951,1.1748635
43,1.5795951,1.1748635
44,1.5795951,-0.5363779
45,1.2790955,0.23368071
46,1.2790955,0.23368071
47,1.0498579,-0.023005502
48,1.0498579,-0.023005502
49,-0.5084439,-0.023005502
50,0.18204407,-0.10856757
51,0.18204407,0.14811863
52,-0.054296333,0.14811863
53,-0.054296333,-1.0497503
54,-0.054296333,-1.0497503
55,-0.13213785,-1.0497503
56,0.102851875,-1.0497503
57,0.102851875,-1.6486849
58,-0.93997574,-1.6486849
59,-0.93997574,-1.0497503
60,-0.93997574,-1.0497503
61,-0.93997574,-1.0497503
62,-1.4169906,-1.0497503
63,-1.4169906,0.23368071
64,-0.93997574,0.14811863
65,-0.93997574,0.14811863
66,-0.93997574,-0.2796917
67,-0.93997574,-0.2796917
68,0.18204407,0.575929
69,0.102851875,0.575929
70,0.102851875,0.575929
71,-0.28520024,0.575929
72,-0.28520024,0.575929
73,0.5002221,-0.45081586
74,0.5002221,-0.45081586
75,0.5002221,-0.19412963
76,0.5002221,-0.19412963
77,0.5002221,-0.19412963
78,-0.43460986,-0.19412963
79,-0.43460986,-0.36525378
80,-0.20922063,-0.45081586
81,-0.20922063,-0.45081586
82,-0.20922063,0.23368071
83,-0.20922063,-0.10856757
84,-0.36021125,-0.10856757
85,-0.43460986,-0.10856757
86,-0.43460986,-0.19412963
87,0.18204407,-0.19412963
88,-0.13213785,-0.19412963
89,-0.13213785,0.31924278
90,-0.13213785,0.31924278
91,-0.20922063,-0.5363779
92,-0.20922063,-0.023005502
93,-0.20922063,-0.023005502
94,0.26147127,-1.4775606
95,0.26147127,-0.70750207
96,-0.5084439,-0.70750207
97,-0.054296333,-0.62194
98,-0.054296333,-0.62194
99,-1.2837279,-0.62194
