,actual,predict
0,0.4369111,0.13804722
1,0.45138413,0.8535353
2,0.3488093,0.86868703
3,0.41801822,0.9141413
4,0.46956867,0.95959604
5,0.42478025,0.93434346
6,0.41247755,0.9090909
7,0.54919994,0.8299664
8,0.4254893,0.7222222
9,0.42540488,0.68013465
10,0.49364412,0.76430976
11,0.4816336,0.85016835
12,0.40650153,0.8468014
13,0.5288511,0.8434342
14,0.42634898,0.75084174
15,0.41006088,0.61279464
16,0.50176746,0.48316503
17,0.42582452,0.36700332
18,0.42883646,0.25084186
19,2.2058547,0.20370364
20,0.518804,0.99064505
21,0.51825386,0.99690735
22,0.5604541,0.9968945
23,0.47689766,0.9968432
24,0.51877844,0.99679184
25,0.44378716,0.9965737
26,0.4773509,0.9963684
27,0.56154794,0.9951236
28,0.44412884,0.9933655
29,0.5200983,0.9927752
30,0.5609589,0.99452055
31,0.56084996,0.9962529
32,0.5193849,0.99602187
33,0.56148916,0.99579096
34,0.47787648,0.9953674
35,0.520027,0.99484134
36,0.56132734,0.99384034
37,0.47843432,0.9918642
38,0.5610468,0.98988795
39,0.61966366,0.99064505
40,0.34916294,0.179741
41,0.34997824,0.068689555
42,0.3502654,0.074628145
43,0.35274848,0.09231189
44,0.35325113,0.110061675
45,0.35693341,0.1158683
46,0.3576295,0.12174085
47,0.34994793,0.12002525
48,0.36425766,0.11448261
49,0.34893864,0.106102616
50,0.35006362,0.09198198
51,0.35085884,0.07786134
52,0.34891158,0.07588187
53,0.35749617,0.0738363
54,0.35072494,0.07957694
55,0.34884125,0.08921066
56,0.3568824,0.10234156
57,0.34958905,0.12266466
58,0.35130003,0.14298782
59,0.7639241,0.15889004
60,0.49435622,0.73731136
61,0.48870385,0.4426155
62,0.49793625,0.4709649
63,0.4616791,0.5470967
64,0.4691347,0.61179686
65,0.44065124,0.6652951
66,0.44636825,0.7162781
67,0.47740877,0.73845434
68,0.42889792,0.7485142
69,0.45276767,0.76611805
70,0.5011099,0.7917237
71,0.50606567,0.812757
72,0.47173834,0.83950615
73,0.518932,0.8671694
74,0.44837138,0.87905836
75,0.48681742,0.88385916
76,0.536183,0.8813448
77,0.4601758,0.8575678
78,0.53674895,0.8292179
79,5.1979685,0.79080963
80,0.35535324,0.17226115
81,0.36039317,0.43341944
82,0.349711,0.4559203
83,0.36121374,0.5256363
84,0.36039317,0.5975654
85,0.36103034,0.62043524
86,0.36121374,0.6447805
87,0.4647718,0.60457397
88,0.36103034,0.5322759
89,0.3911137,0.51346374
90,0.44114286,0.60162306
91,0.43637952,0.6901512
92,0.3807389,0.67281437
93,0.48449135,0.6558465
94,0.3717479,0.5521947
95,0.40655893,0.40501657
96,0.44630572,0.29066762
97,0.37414268,0.24234602
98,0.37114254,0.19402435
99,0.61678934,0.18332717
