,actual,predict
0,0.024983361,0.45221755
1,0.065100335,0.4497317
2,0.105217285,0.47581616
3,0.14184582,0.47219798
4,0.17847434,0.4535394
5,0.22556815,0.45697755
6,0.2761504,0.46131384
7,0.3110347,0.48075315
8,0.3075463,0.47729537
9,0.30580208,0.48457047
10,0.26219672,0.4838061
11,0.22033551,0.483427
12,0.2063818,0.47461486
13,0.895347,0.500618
14,0.87092793,0.46522206
15,0.7976709,0.7279291
16,0.7261581,0.7132131
17,0.45231616,0.6714175
18,0.17847434,0.634036
19,0.059867673,0.52243936
20,0.02149494,0.46131384
21,0.009285428,0.45052534
22,0.052890815,0.44904718
23,0.0964962,0.4487827
24,0.117426805,0.4706762
25,0.13835737,0.46983078
26,0.18021855,0.45458573
27,0.23080084,0.45661142
28,0.26742935,0.46154281
29,0.2744062,0.46907023
30,0.27963886,0.47560468
31,0.23952189,0.47695315
32,0.19940495,0.477986
33,0.18545121,0.4705417
34,0.9110449,0.4968929
35,0.8918586,0.46224198
36,0.83778787,0.7375958
37,0.78546137,0.48527417
38,0.47150254,0.69386774
39,0.15928796,0.6647956
40,0.031960227,0.5286212
41,0.0005643517,0.4589303
42,-0.0064125136,0.44935292
43,0.040681303,0.4825011
44,0.08777512,0.4485105
45,0.09300778,0.44966352
46,0.09998464,0.46878684
47,0.13486895,0.45259276
48,0.18545121,0.4531215
49,0.22556815,0.47626343
50,0.23952189,0.47686964
51,0.25521985,0.46821192
52,0.21510288,0.4705417
53,0.17673013,0.47332466
54,0.16452062,0.4665505
55,0.92151016,0.46108696
56,0.8988354,0.45955592
57,0.8273226,0.7441299
58,0.7558097,0.7300633
59,0.44708353,0.6879089
60,0.13835737,0.64912426
61,0.016262285,0.5207964
62,-0.013389375,0.61182976
63,-0.0151335895,0.4489217
64,0.040681303,0.44839934
65,0.0964962,0.47031006
66,0.08254249,0.44966352
67,0.068588756,0.45285308
68,0.0964962,0.45186064
69,0.14359003,0.45099828
70,0.18719542,0.47537515
71,0.22033551,0.45716366
72,0.25521985,0.46247908
73,0.22382393,0.4673721
74,0.19242808,0.48546568
75,0.18196279,0.46792993
76,0.9302313,0.4632027
77,0.895347,0.46177387
78,0.7872056,0.7496297
79,0.6808084,0.4848937
80,0.39998972,0.6657356
81,0.117426805,0.6120928
82,0.0057969987,0.50683844
83,-0.02385467,0.58595717
84,-0.02036624,0.4487254
85,0.04591395,0.4482741
86,0.11219414,0.44830993
87,0.07905405,0.4498742
88,0.04416974,0.4541251
89,0.059867673,0.47246048
90,0.10172885,0.4779583
91,0.1505669,0.49300233
92,0.20987022,0.45325878
93,0.27091777,0.50705117
94,0.24824297,0.4657474
95,0.22556815,0.51630956
96,0.2185913,0.4720673
97,0.9389524,0.52235645
98,0.8970912,0.46709618
99,0.76801926,0.56386447
100,0.25502694,0.52359027
101,0.2751033,0.49144974
102,0.2951797,0.47614828
103,0.3912207,0.4800983
104,0.4878043,0.48431233
105,0.43951246,0.50813186
106,0.3195969,0.53819907
107,0.22518371,0.5224032
108,0.18286054,0.4897934
109,0.13999479,0.4707674
110,0.21216118,0.51078296
111,0.283785,0.45864138
112,0.3076596,0.46860665
113,1.000023,0.4818882
114,0.9929691,0.487065
115,0.9718075,0.7987989
116,0.95118856,0.7940693
117,0.7292633,0.7800692
118,0.50733805,0.7667004
119,0.38579464,0.63996756
120,0.31417084,0.70451903
121,0.28107196,0.5066243
122,0.32556555,0.48854163
123,0.36951652,0.4813235
124,0.40912664,0.4911928
125,0.44819418,0.50221896
126,0.41835093,0.5132455
127,0.35378098,0.5251305
128,0.29192406,0.51596177
