,actual,predict
0,0.14932466,0.15162456
1,0.15472291,0.66245484
2,0.15651998,0.66245484
3,0.5983917,0.6606498
4,0.5983917,0.6606498
5,0.5968581,0.6498195
6,0.5968581,0.64079416
7,0.58671397,0.6137183
8,0.5799296,0.5776173
9,0.5566686,0.5397111
10,0.5253256,0.4945848
11,0.49199462,0.44945836
12,0.4521543,0.39891696
13,0.41161773,0.34837544
14,0.36533704,0.30505407
15,0.3180944,0.26534295
16,0.27681273,0.2310468
17,0.2382703,0.20216596
18,0.19612502,0.17509031
19,0.15529388,0.1498195
20,0.7710768,0.8652611
21,0.7678343,0.31200027
22,0.76567113,0.31326294
23,0.28348207,0.31747437
24,0.28469267,0.3216858
25,0.28872383,0.5642128
26,0.29274774,0.8063164
27,0.5389747,0.882946
28,0.6858626,0.87620926
29,0.77984315,0.87242126
30,0.77445114,0.87452316
31,0.7714142,0.8766327
32,0.7731017,0.8766327
33,0.7747884,0.8766327
34,0.7747884,0.8770523
35,0.7749907,0.87747574
36,0.77512556,0.8766327
37,0.77546287,0.8732643
38,0.7734391,0.8698921
39,0.1552308,0.87031555
40,0.34912884,0.37933135
41,0.3477124,0.5492401
42,0.34714562,0.5382979
43,0.50041497,0.50516725
44,0.47713232,0.47234035
45,0.46155602,0.44802427
46,0.43226323,0.4237082
47,0.41031742,0.39452887
48,0.38815653,0.36261392
49,0.36127394,0.3373859
50,0.33150274,0.32522774
51,0.30769208,0.3133738
52,0.2961285,0.32978725
53,0.28479812,0.34620047
54,0.30047163,0.36079025
55,0.3160395,0.37507606
56,0.3297897,0.38662624
57,0.34317392,0.3930092
58,0.35393816,0.3996961
59,0.15529394,0.40851068
60,0.39718673,0.46045804
61,0.4118457,0.39496183
62,0.42156583,0.39374042
63,0.3616752,0.390229
64,0.36054322,0.38641214
65,0.3572856,0.35633588
66,0.35373932,0.32687044
67,0.32560048,0.27969456
68,0.2976939,0.22992373
69,0.2522804,0.19251919
70,0.19426906,0.17175579
71,0.14901687,0.15419865
72,0.15024917,0.17725205
73,0.15565623,0.19755745
74,0.14874402,0.23557258
75,0.1649009,0.27954197
76,0.20359877,0.32030535
77,0.25213182,0.3598473
78,0.29143018,0.39679408
79,0.15529397,0.41908407
80,0.7594392,0.89185023
81,0.7799955,0.2373142
82,0.7869574,0.23628905
83,0.20645805,0.23321375
84,0.20478126,0.23065093
85,0.19970441,0.23680165
86,0.19547081,0.24346486
87,0.20562205,0.27575603
88,0.21624804,0.32291135
89,0.24844393,0.37826756
90,0.29391858,0.44848797
91,0.34615344,0.5192208
92,0.4237139,0.5756022
93,0.47398183,0.6324961
94,0.52356476,0.6842644
95,0.57282263,0.73500764
96,0.61685336,0.7831881
97,0.6593342,0.82368016
98,0.69909525,0.8662224
99,0.15526214,0.90005124
