,actual,predict
0,0.2894422,0.33888888
1,0.29392105,0.3611111
2,0.3028805,0.37777779
3,0.3118424,0.4
4,0.32977352,0.41666666
5,0.34322807,0.42222223
6,0.36117575,0.42777777
7,0.37464258,0.42222223
8,0.3791327,0.41111112
9,0.38362333,0.39444444
10,0.3791327,0.37777779
11,0.3701531,0.36666667
12,0.3566879,0.3611111
13,0.34322807,0.35555556
14,0.33425775,0.35555556
15,0.32977352,0.35555556
16,0.32528982,0.35
17,0.32528982,0.34444445
18,0.32528982,0.33888888
19,0.32080674,0.33333334
20,0.3163243,0.32777777
21,0.3118424,0.32222223
22,0.3073612,0.32222223
23,0.3028805,0.32222223
24,0.29840046,0.32222223
25,0.29840046,0.32222223
26,0.29840046,0.32222223
27,0.29840046,0.32222223
28,0.29840046,0.31666666
29,0.29840046,0.30555555
