,actual,predict
0,0.98894244,1.4442635
1,1.1169192,1.5323528
2,1.2442346,1.620442
3,1.4128753,1.6644866
4,1.4966484,1.6644866
5,1.5800873,1.620442
6,1.6216904,1.620442
7,1.6216904,1.5763974
8,1.5800873,1.5763974
9,1.5800873,1.5763974
10,1.5384061,1.620442
11,1.5384061,1.620442
12,1.5384061,1.620442
13,1.5800873,1.5763974
14,1.5800873,1.4883081
15,1.5800873,1.4002188
16,1.5384061,1.3121295
17,1.4548107,1.1799957
18,1.3708557,1.0478617
19,1.2865381,0.9597724
20,1.1594213,0.82763845
21,1.0316728,0.73954916
22,0.9461344,0.6514599
23,0.81738704,0.60741526
24,0.73127776,0.56337065
25,0.6449201,0.56337065
26,0.60163003,0.56337065
27,0.5582802,0.56337065
28,0.5582802,0.56337065
29,0.5582802,0.519326
