,actual,predict
0,0.2451258,0.21578947
1,0.23864953,0.20526315
2,0.23224543,0.19473684
3,0.22281103,0.19473684
4,0.21697547,0.20526315
5,0.21121387,0.22105263
6,0.21121387,0.23684211
7,0.21697547,0.24736843
8,0.22591491,0.25263157
9,0.23543845,0.25263157
10,0.24187864,0.24210526
11,0.2451258,0.2263158
12,0.2451258,0.20526315
13,0.23864953,0.18947369
14,0.22907043,0.17368421
15,0.21697547,0.16842106
16,0.20836085,0.17368421
17,0.19991283,0.18421052
18,0.19713385,0.2
19,0.19991283,0.22105263
20,0.20552635,0.23684211
21,0.21408542,0.24736843
22,0.22591491,0.25263157
23,0.23543845,0.25263157
24,0.24187864,0.24736843
25,0.2451258,0.24210526
26,0.2451258,0.23684211
27,0.24187864,0.23157895
28,0.23864953,0.23157895
29,0.23543845,0.23157895
