,actual,predict
0,0.25374097,0.25714287
1,0.25374097,0.25142857
2,0.25374097,0.24571429
3,0.24929503,0.23428571
4,0.24484989,0.23428571
5,0.23596196,0.22857143
6,0.23596196,0.23428571
7,0.23151922,0.23428571
8,0.23596196,0.24
9,0.23596196,0.24571429
10,0.2404055,0.25142857
11,0.24484989,0.25714287
12,0.24929503,0.25142857
13,0.25374097,0.25142857
14,0.24929503,0.25142857
15,0.24929503,0.24571429
16,0.24929503,0.25142857
17,0.24484989,0.25142857
18,0.24929503,0.26285714
19,0.43926916,0.26857144
20,0.34880045,0.41830066
21,0.35901096,0.4509804
22,0.3794433,0.503268
23,0.4050048,0.5620915
24,0.44595104,0.63398695
25,0.49208376,0.6993464
26,0.54856265,0.7647059
27,0.5999933,0.8169935
28,0.651502,0.84313726
29,0.69276285,0.8496732
30,0.7134106,0.83006537
31,0.7185743,0.78431374
32,0.7030853,0.7124183
33,0.6669694,0.627451
34,0.6102889,0.53594774
35,0.543424,0.44444445
36,0.47157156,0.35947713
37,0.39989066,0.29411766
38,0.33349207,0.24836601
39,0.38083336,0.22222222
40,0.1623996,0.12093023
41,0.15518974,0.11162791
42,0.14798209,0.10232558
43,0.1407767,0.09767442
44,0.13357356,0.09767442
45,0.12997283,0.09767442
46,0.12997283,0.10232558
47,0.12997283,0.11162791
48,0.13357356,0.12093023
49,0.1407767,0.13023256
50,0.14798209,0.13023256
51,0.15518974,0.13023256
52,0.15518974,0.1255814
53,0.15518974,0.11627907
54,0.15158564,0.10697675
55,0.14437911,0.09767442
56,0.13717484,0.0883721
57,0.12997283,0.08372093
58,0.12277309,0.08372093
59,0.3335552,0.093023255
60,0.1649751,0.23214285
61,0.18805976,0.30952382
62,0.23429582,0.4107143
63,0.2945318,0.5297619
64,0.37351266,0.6547619
65,0.46672028,0.76785713
66,0.56490153,0.8630952
67,0.6539874,0.92261904
68,0.7291806,0.9404762
69,0.77625155,0.9166667
70,0.7903837,0.85714287
71,0.771542,0.76785713
72,0.72447646,0.6666667
73,0.6539874,0.5654762
74,0.5742679,0.4702381
75,0.4947404,0.39285713
76,0.42007867,0.33333334
77,0.35955802,0.29761904
78,0.31309444,0.26785713
79,0.24117997,0.25
