,0,0
0,0.0,0.12972003
1,0.033333335,0.12972003
2,0.0,0.12972003
3,0.0,0.13692097
4,,0.1654929
5,0.0,0.12972003
6,0.0,0.12972003
7,0.0,0.12972003
8,0.0,0.12972003
9,0.0,0.1654929
10,0.0,0.24441464
11,0.0,0.12972003
12,0.0,0.12972003
13,0.0,0.12972003
14,0.0,0.16574864
15,-0.027777778,0.14171918
16,0.27777776,0.1357225
17,0.13888888,0.12368895
18,0.27777776,0.18978503
19,0.083333336,0.1655197
20,0.039708257,0.15368639
21,0.110840976,0.13829672
22,,0.13829672
23,-0.031424463,0.15368639
24,,0.16554646
